frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
10,-0.0005021873980042747,-0.037905130126054724,0.5331021725594819,0.016745380998867226,0.004739334065380244,0.6770578168432574,0.7357240267785623,-0.1641678998741936,0.022513616604849247,0.177801344559641,0.20499075040793177,0.03381613898792262,-0.07782186331591846,-0.21214392575238492,-0.02886587439599489,-0.11032003597483481,0.21693441100675143,0.09928396785886713,0.17342205723961374,-0.024561373396127677,-1.0485316612556266,0.5939744011071078,-0.5981687149932613,-1.9548,-0.47802334567521,-1.294288347845112,-0.37843684152662266,0.8360108243821135,-1.9548,0.2776708946828891
11,-0.0011219401607398467,-0.037150100474707015,0.5331480979880366,0.0186745256433934,0.002052129460455327,0.6756412764854839,0.7369911236682153,-0.15242799703796048,0.022637031390435325,0.18203474938069994,0.20195714960926595,0.03258250517602838,-0.08201528018927626,-0.20050958938933588,-0.028334923507739425,-0.11093507278495175,0.21101831607145594,0.10035254510255871,0.1761085815349603,-0.020979351899106255,-1.0766647364018163,0.5804078203677839,-0.5974759215356822,-1.9548,-0.4865205489609654,-1.3158484654136737,-0.3720298576550808,0.8460585561370981,-1.9548,0.2870336415225614
12,-0.0017217416144385106,-0.036135699286539626,0.5332095702030161,0.018780449330525556,0.0007965361609866494,0.6743337210444468,0.7381874375220966,-0.14541126069487195,0.023259413069825825,0.18556904389775467,0.19852798163242705,0.03197411079321016,-0.08443842468175172,-0.19385097740678905,-0.026963292107137545,-0.10868476518503563,0.20493104556623926,0.10209557265555216,0.17778305648664547,-0.01870693344484893,-1.0933045760581344,0.571279269528885,-0.5889197432086827,-1.9548,-0.4916410787301052,-1.3275319621115298,-0.3748882265228978,0.8488835515365375,-1.9548,0.2999870023681487
13,-0.0014627234874571475,-0.032747014735235565,0.5335133007737501,0.018506592951653158,-0.00041249982488421875,0.6728633787308309,0.7395351306220335,-0.1376885927083462,0.025759228942626923,0.18587855431031589,0.198999072567355,0.03159159126355985,-0.08537851244806638,-0.18458030110833393,-0.023666456898696658,-0.10340415067733869,0.19936646650386525,0.1040930188351669,0.18066584291061272,-0.014386832509477967,-1.0984949412146408,0.5555803598988271,-0.5731052526524162,-1.9548,-0.48797378723936263,-1.3290745560281498,-0.3753158820589351,0.8511098864684928,-1.9548,0.3069553003499271
14,-0.0013050557184407477,-0.03224110753041813,0.5335620453606273,0.019011316535507253,-0.0012986423976231462,0.6720326056234689,0.7402763405313201,-0.1334640705333861,0.026394622502289734,0.18560608149929828,0.19795529695043707,0.030226065070194413,-0.08693477083377178,-0.17956268392396013,-0.022151954955748513,-0.0994677850988957,0.19481154131955444,0.10447847558322006,0.1808240239363132,-0.011145592070855734,-1.0933968988846419,0.5560498105452211,-0.563131764682799,-1.9548,-0.48784450188482514,-1.3253095888027462,-0.3809030249347298,0.8498178274190434,-1.9548,0.3145965092121611
15,-0.0012936374759042017,-0.0320610546822373,0.533712089868518,0.019552155653900276,-0.0033101525561675133,0.6701770781783444,0.7419362775762348,-0.1286486997677983,0.028857622792240037,0.18660694788281457,0.19896438334624653,0.027897596176855673,-0.08608572998608861,-0.1737607308881926,-0.018968760284512616,-0.09465870344086634,0.19035646761988545,0.10638491514663509,0.18266056222129073,-0.010217628230855876,-1.0795088367430876,0.5600504746832359,-0.5472887054786297,-1.9548,-0.49054617546709267,-1.3140634491251917,-0.3914856129702337,0.8477336788529489,-1.9548,0.32293006213838016
16,-0.001235297222068971,-0.03232460242705554,0.533721950479187,0.020681763274959557,-0.004352982361592417,0.6693045174903223,0.7426875379858242,-0.12640818036184404,0.028743705039807443,0.18401651618390605,0.20068288677699664,0.028555348252076694,-0.08581947013915864,-0.1700272664411656,-0.018797099653673727,-0.0935083953757711,0.18857543561512652,0.10511891748931616,0.18111263263580574,-0.00546118706443855,-1.0677483037868647,0.5671074761385017,-0.5412940330955673,-1.9548,-0.4870741233435498,-1.3073391647495758,-0.3988212142076473,0.846130402741784,-1.9548,0.3294985784148166
17,-0.00115215993613988,-0.032273730659495375,0.5337728734009759,0.021012660792362664,-0.0050342518822215935,0.6685705423804952,0.7433347524873715,-0.12466713041618642,0.02937680915837016,0.18316195124166385,0.20114688561594246,0.02766298456626659,-0.08536734327607108,-0.1677324343550025,-0.017687875411544648,-0.0908147893002755,0.18681009625840106,0.1051194883021893,0.18095926170952206,-0.004576338432100047,-1.0615255133397732,0.5733903720369409,-0.5387822650868288,-1.9548,-0.485373772999716,-1.3052537747687099,-0.4038850752159718,0.8498315341851331,-1.9548,0.3363014467505127
18,-0.0009176589200586644,-0.03206788999559364,0.5338638044026711,0.02128892489252563,-0.004597510621841667,0.6679784994121475,0.7438617942172444,-0.12504607449387264,0.02862723501932087,0.18006426073515322,0.20158121645756616,0.0270375608879858,-0.08264029366893955,-0.16752491237469,-0.017817411602717388,-0.08703186016565603,0.18588311844919098,0.10475756959261551,0.1794600765505,-0.0018426443631970497,-1.0591876520500276,0.5755236687370419,-0.5346486413442472,-1.9548,-0.48481808405539106,-1.3050686102975864,-0.40156185831519875,0.850618422433791,-1.9548,0.338176626433116
19,-0.0014476277722611083,-0.03273660739128296,0.533878267165316,0.02090557462360354,-0.004949555789199998,0.667200459838819,0.7445683348343621,-0.12538712716739994,0.029101070545802764,0.1816712812647104,0.2011468521788071,0.025161666905503522,-0.08052200252738005,-0.16809317140418523,-0.01681365528099254,-0.08267871005623088,0.1837244233399508,0.10746262089630469,0.17973433051838986,-0.0037800168484092714,-1.055477659974254,0.5803145848366216,-0.5324921959742264,-1.9548,-0.4874748223012178,-1.304505755768348,-0.40989253971372674,0.8547241450170502,-1.9548,0.34545182093339194
20,-0.0014631091910661334,-0.03318562356674623,0.5339357118866482,0.020601435099059207,-0.004369179458655773,0.6669377975093379,0.7448157257980732,-0.1271886228132606,0.028705064515303483,0.18090065855092588,0.20070074651792902,0.025324759043188524,-0.07893958738281791,-0.16938084799949923,-0.016812281037827368,-0.08131688850997273,0.1821017103953945,0.10831803461017699,0.1797500844651841,-0.001628187175913379,-1.0525516242057993,0.5806240409038618,-0.5285426996799195,-1.9548,-0.4886264008451583,-1.3035148402519132,-0.4118183247087083,0.8573940577643441,-1.9548,0.3478145500009659
21,-0.0013351458299223544,-0.03368806591060935,0.534036416726771,0.019984206011805936,-0.003199953894960494,0.6670597281438028,0.7447292869854545,-0.13014648464574297,0.028100787436751658,0.18000132015582906,0.19950981964827244,0.025468880535127886,-0.07734273534023758,-0.17193215757685634,-0.017063222237562653,-0.08135794498906111,0.18079987312377424,0.10835637023438424,0.18041918283630307,-7.173967739628265e-05,-1.0487172383706556,0.5855053618046734,-0.5248085653975987,-1.9548,-0.4917231179436016,-1.3028159187466943,-0.4174619144926039,0.8581940541853104,-1.9548,0.35168796679566844
22,-0.0008863461777708486,-0.03239855771956026,0.5342798026720784,0.01842632355180353,-0.0015037734313977983,0.6674629402563109,0.7444134823135802,-0.13218331272989833,0.028382140966510757,0.17925553315487477,0.1985857870987697,0.025312317199776935,-0.07571199980494664,-0.17346276040203687,-0.016621507206628684,-0.08162302241754979,0.17973468196337192,0.10759174861055172,0.18123315776544113,-0.0013218212597385318,-1.039764658360198,0.598572591675089,-0.5213944165497584,-1.9548,-0.4964891636678714,-1.2970188613103963,-0.4382001661422845,0.8610473761576578,-1.9548,0.35941713948678283
23,-0.0028274715984468644,-0.03443702465232505,0.5342966226449254,0.017691604572178693,0.000492467594952972,0.6682793149925531,0.7436998868874547,-0.14405893108884016,0.021427720685665494,0.17835868801725707,0.19784399944060388,0.03439013918897715,-0.06674177202044837,-0.188915756125481,-0.023165395772961863,-0.0807390490191888,0.1893846286513317,0.11095655817000671,0.18642360425243273,0.00955049697354891,-1.0098650257095745,0.6214505175436613,-0.5217189671285912,-1.9548,-0.4907118851205782,-1.2499231285822205,-0.5076506228310365,0.8483224971584492,-1.9548,0.36854557245812763
24,-0.002957764676282771,-0.033240785671867806,0.5344572473716668,0.015980931595723627,0.0016232343836818407,0.6687325476135341,0.7433295061396258,-0.14569747446810663,0.021629127758883954,0.1764179469250416,0.1968995477469736,0.0341016427966155,-0.06617973951183426,-0.19141187170126941,-0.02272210786339828,-0.0803065794074213,0.19149229158318007,0.10789997805443433,0.18850337335569198,0.00862821520068592,-0.9866520822151887,0.6377573816323535,-0.5336950975654734,-1.9548,-0.4892091798077428,-1.2222611965960914,-0.533608177540236,0.8481604302802807,-1.9548,0.37323910020055684
25,-0.0028488287497530577,-0.03372503356319142,0.5345149175340478,0.01602759671340517,0.0015844292036383458,0.6696149637552227,0.7425337743448321,-0.1461378075027347,0.02126394103120996,0.17212540254534867,0.1952044192878848,0.03553700051878248,-0.0651716932377517,-0.19197245257110163,-0.022770517587257462,-0.08169427279521566,0.19323108017380697,0.10542195671890624,0.18865008629741098,0.007740633222720807,-0.9574817964570903,0.6546468740540293,-0.5628386720980688,-1.9548,-0.48937729413641357,-1.1931014438158165,-0.5464901286333737,0.8613782966176073,-1.9548,0.3736781267100711
26,-0.003306729925085611,-0.03382007939604467,0.5346045898699406,0.014751017951926057,0.0021754118021807376,0.6707688029059609,0.7415166135030123,-0.14999648022030376,0.020720851868500565,0.1671135843435836,0.19314750979496295,0.037747896932950935,-0.06088565290080175,-0.1962155280054272,-0.02288536102853306,-0.08189754751509601,0.19600409588589013,0.10441635984124177,0.18902576505899418,0.004354239836498023,-0.9175303038924056,0.6724148862338609,-0.5946148573956399,-1.9548,-0.4892867781434955,-1.1518272768287463,-0.5621651851864664,0.886231663024019,-1.9548,0.3766750861670627
27,-0.003051024983848072,-0.033713570228570036,0.5347690546736359,0.015351374253328878,0.0018017712615672418,0.671663595569859,0.7406950136966111,-0.14994221607095112,0.02042842356235132,0.16219598004384966,0.19400937246040562,0.03512940583917004,-0.053996062858497736,-0.1959139820662192,-0.02332380988136645,-0.08375963595279295,0.20039161346888207,0.0981779798300095,0.18768149600109563,0.0031728077543375383,-0.8660257734097423,0.6920090383604764,-0.6313052462665554,-1.9548,-0.5016601433611635,-1.0919200047205302,-0.5822145660657485,0.9255414585090844,-1.9548,0.38563770911182793
28,-0.002406895271774361,-0.040244855310436076,0.5344204808954282,0.022345814588932887,-0.003767491971497694,0.6766051574451116,0.735997236063612,-0.14978139857121392,0.019363988113603334,0.15829583955426502,0.2039802883747485,0.020258323908359015,-0.0366190747394468,-0.19451659974923652,-0.026504613978030656,-0.08586891238630537,0.2170368613809955,0.08832456627202873,0.17936531192528266,0.0023297767525117443,-0.7454338152078483,0.7400498538427727,-0.7420203713518986,-1.9548,-0.574762916943356,-0.9475284061564738,-0.6424599595146292,0.9977951813908168,-1.9548,0.46672791629944677
29,-0.002173647139422758,-0.03846499826239862,0.5344729154583191,0.021905811483453393,-0.004097493572554452,0.6786122614787387,0.7341585282078971,-0.15131733934567393,0.020783709575875654,0.15479754566078624,0.21248238888346777,0.0074002661867099,-0.03180700770162772,-0.19330242945974352,-0.026248236563958638,-0.08859358165325858,0.22426040143339865,0.07896202299388284,0.17742218426217124,0.004765423472301968,-0.6639293692177867,0.7640388737084781,-0.7835794043420535,-1.9548,-0.61615640242805,-0.8514735882771347,-0.6816342651533963,1.0292249045387931,-1.9548,0.5206165959964365
30,-4.38202357907775e-06,-0.036361538292038295,0.5343487780039243,0.020639145430510226,-0.00267132630521611,0.6842558527854621,0.7289450031521643,-0.15940677719333712,0.023630533794480425,0.14870631439154558,0.2243907752387771,-0.007705353935931258,-0.032072915329444764,-0.19537717007111827,-0.026040547798070864,-0.10078133305177907,0.235199749035469,0.06301295444566862,0.1759245910360563,0.011787687610693995,-0.5050090243446052,0.8092507700787238,-0.8078105311137718,-1.9548,-0.6488832898353611,-0.6823739612204027,-0.7515163257249625,1.0363952483946886,-1.9547999999164813,0.5920145302292603
31,-0.00068558065092414,-0.03451565860502229,0.5338021360172184,0.014859951795193204,0.0025762378339644542,0.6895646124924529,0.724067117075068,-0.1833409586542936,0.024377162056314957,0.14821025683304953,0.24328144157030265,-0.037656770222175076,-0.023097206849050398,-0.21153784955357582,-0.028015897905954892,-0.10532794576438091,0.24629902686462546,0.05195015854949656,0.17366298573964828,0.011812711179302255,-0.2500893037375814,0.8194059973496349,-0.8017227771256695,-1.8282741640467162,-0.5776141709875063,-0.4109483578219911,-0.7791771999344108,0.9997040543970032,-1.8233755809562964,0.5857643968243554
32,-0.00036325534592034255,-0.030948208671079384,0.5335149026159114,0.013170614879116478,0.005347572622828035,0.691454726391943,0.7222799316892257,-0.1910665077129198,0.023810895843376936,0.14601144311279698,0.25642977534592976,-0.04887976453018985,-0.023503134592613877,-0.21388556034949102,-0.030829156026361,-0.11298959996443793,0.2527781350194867,0.04159695089882234,0.1707679169958674,0.012485809021113589,-0.1557798025715711,0.7871840325095318,-0.7953000734079916,-1.7114812818219811,-0.5437330508704207,-0.29082447956737967,-0.770302428645891,0.9655244054073311,-1.7183322456910741,0.565152333821017
33,0.002233339819827638,-0.02419932545072142,0.5328887827919879,0.009610840523695124,0.01728342427994475,0.695766525603598,0.7179957220200448,-0.2119189238929015,0.015220238963513037,0.12850752543204727,0.2705951047738289,-0.05554987666116716,-0.02419945146917787,-0.22757682837876542,-0.04117629090854497,-0.11892523044822793,0.2635079664802912,0.01922901483146003,0.15682097271668374,0.011913437173194302,-0.0887003447785913,0.643934040289508,-0.8134107268730189,-1.3901137929831238,-0.4841659114105281,-0.1439599896193316,-0.6768965289055416,0.8825888362460991,-1.4004839796218986,0.45707313888224166
34,0.0008497593568517581,-0.020647709616608372,0.5325357567407601,0.004581382424470776,0.023809223248535478,0.7000385880713932,0.7136932863873618,-0.23431446817650592,0.00783920714833114,0.10825667307546642,0.27649971600710754,-0.04663885951080372,-0.01090534637752774,-0.24230610125687346,-0.04696544411231326,-0.1154690730082569,0.26685849641313153,0.022403197006083723,0.1358015189921434,0.0009528445226185153,-0.06359584331364125,0.4926508488681182,-0.8023647937559253,-0.9769582402399556,-0.3938313628065717,-0.05834731665067499,-0.5674251147873771,0.8387156898784919,-1.049009647303677,0.30742713333832106
35,0.0012439119542615633,-0.02262195240434639,0.5321594008189897,0.002336302217553577,0.024151748926567677,0.7018214266209668,0.7119395478911447,-0.24525649677022107,0.009589861067364834,0.09951765916819545,0.2711891461128514,-0.031458089387078426,-0.012286062739585038,-0.25611733640998385,-0.044738791715840956,-0.12063686347661408,0.2749483470823718,0.02354877593618751,0.12525828461672311,-0.010683599083517643,-0.012569568119193032,0.45412313487241707,-0.768232955931497,-0.8164682085766659,-0.3591755452195531,0.012276384967178307,-0.5224281837715201,0.7894668659660627,-0.916084518328327,0.24134216878822368
36,0.002788421184909396,-0.020740166004543044,0.5316056514521885,0.00048120098289645887,0.02754909643717631,0.7045909955529558,0.7090785180195518,-0.2567312128452442,0.008275445380787299,0.08622412425051666,0.27532874408359165,-0.02756543563297984,-0.012575262159153536,-0.26906323691177936,-0.046369045208627425,-0.12342152664853678,0.29084261033918424,0.017696378417943557,0.10976448443810571,-0.01805331423133022,0.028568441270198437,0.3863568298595679,-0.7046041272187913,-0.6285584140106277,-0.30762889291925005,0.07962601782854258,-0.45839194436463443,0.7192542774246099,-0.7515072479046523,0.16975236197917856
37,0.0033957442740428436,-0.02020366878424077,0.5309008930948114,-0.0013743347325734974,0.031038845895926703,0.7067355343814521,0.70679529263575,-0.26942036531868313,0.006046922304678644,0.08091306133363854,0.280256189536939,-0.025213893647060448,-0.014455614853857431,-0.28702985208742154,-0.04969764816993377,-0.12326538564154614,0.3104197026379768,0.013728125013533779,0.09978919786283347,-0.024129724874256672,0.06084244206853387,0.326782190595419,-0.641613282110124,-0.492912215237193,-0.2510650319971618,0.13436160613330125,-0.4009556245535392,0.6521717456325999,-0.6309158053090781,0.12086717578502523
38,0.003038951120212926,-0.020150775092623,0.5302428689586826,-0.0021079981583034457,0.031650486198515466,0.7078252141310052,0.7056750451217326,-0.274818870128623,0.005022380257931908,0.07720185772537165,0.28363496653660925,-0.02456304619065143,-0.018458144594358468,-0.29702829690093857,-0.050878766054097996,-0.1199630677076094,0.32445773713984627,0.010837868746819222,0.09396779516923959,-0.024039996207809833,0.08715113261083958,0.2933623446937841,-0.5965756623075673,-0.41185732693450317,-0.2194554351728529,0.17137638436851166,-0.36931138760529536,0.6148284724926069,-0.5561676348915588,0.10020188781331406
39,0.0027259082482756812,-0.020170118959476915,0.5296450808036398,-0.002269652532754109,0.032190144205999416,0.7084986607150617,0.7049739648088729,-0.2777397833904838,0.003455522854699352,0.07516877127247165,0.28481538974130904,-0.02341840186235715,-0.0213606607310797,-0.30649874740220207,-0.052427369586886464,-0.11492326030402224,0.33848251318347417,0.008799513621887255,0.08704435569703595,-0.020621491192982497,0.11027457677404891,0.26480775197267536,-0.5539540992779751,-0.35253561443252746,-0.1879919173004788,0.20034995716738188,-0.34353515293867154,0.5836523734836386,-0.5018534306253031,0.08183614174619677
40,0.0026583043639836035,-0.02041853553565114,0.5292750808903796,-0.002103761453581612,0.03227506659380033,0.7085912158091094,0.7048775660653991,-0.2772632016298817,0.002806607584306317,0.07521786570874198,0.2825054615579629,-0.02129265825624441,-0.024833138633287337,-0.3114014179857954,-0.052689937331991024,-0.10999818643632295,0.3450091469940857,0.008646863518533705,0.08184866070843619,-0.017684627336415067,0.1316862069927133,0.2448536059160335,-0.5218479968554646,-0.31930423355523896,-0.16253054143575343,0.2188885431781229,-0.3260341686589683,0.5548496428561576,-0.4718106631295258,0.06563609693183793
41,0.0026358763621008845,-0.021654241518407454,0.5290661898199016,-0.0014349216950693899,0.03217424349938603,0.708258718559634,0.7052179426526505,-0.2751987439205657,0.0019410955230665856,0.07699398781989752,0.2768221681016662,-0.017642275183703503,-0.027153038931748884,-0.3145979793081663,-0.05320257229490291,-0.10640793250435052,0.34713777682900426,0.00988761680811037,0.07803191330018291,-0.01515896413517985,0.14897420177184403,0.23185230183554756,-0.49444805850657453,-0.3078246396123035,-0.1395516541965717,0.22881624230222045,-0.31633239423724935,0.5272751056832983,-0.4613849372158925,0.051114598497886306
42,0.002409864445606784,-0.023011001840985736,0.5289863613226564,-0.0012158698311190395,0.03271587096018532,0.707597733762839,0.7058566714436898,-0.2730661778339183,0.0005513423399383774,0.08077081436504475,0.26840940835894056,-0.013875925189280403,-0.028206237859743313,-0.31724823629057197,-0.053846767214856914,-0.10144101795609135,0.34382134876617404,0.01341633049767246,0.07361223115397321,-0.012795775067281964,0.16099234505484483,0.22155864610175768,-0.46937424304662434,-0.3079763659633612,-0.11939013193238168,0.23214739823463232,-0.31080239029866413,0.4982618162545209,-0.4615094213969868,0.03598951759569633
43,0.003072868833451008,-0.02450159126248362,0.5289885691308701,-0.0011881834544467216,0.03367598056246482,0.7068281296843328,0.7065822752094644,-0.2721220610728474,0.00025925057611158545,0.08350029590882721,0.2598400819780585,-0.00978336391979735,-0.02833825935662057,-0.31935833515071316,-0.05270586828806878,-0.0942707090085061,0.33645900614997426,0.019609834455433288,0.06645987324242744,-0.011854718269255042,0.170392105072217,0.21283435322058356,-0.44981971231982226,-0.3125451874935957,-0.09936831615106732,0.2302041455667057,-0.30613399856387236,0.47022429713311226,-0.46489092414489036,0.020837564540606427
44,0.002752583931130135,-0.025034982872270663,0.5290499575383132,-0.001868450092132479,0.034603806297080014,0.7064460511950866,0.7069180024832279,-0.27230916387334586,-0.0009137473564647652,0.08378494859141591,0.25367337248648814,-0.0064925695894737425,-0.026580422015691732,-0.320791524986623,-0.052510054164139286,-0.08898673143404434,0.33062483945872945,0.025469053309179358,0.06326603844611774,-0.011299306709521253,0.17293767523068607,0.20678168755069537,-0.4343945001449652,-0.3178682300037077,-0.08295070394993266,0.22795485233620674,-0.3046705539065014,0.45249635685003764,-0.46625522606972714,0.006517261781471568
45,0.00290466250724893,-0.025917704294731954,0.529116413386365,-0.0020949837693775056,0.03523427433495031,0.706601208897356,0.7067311288884135,-0.27265812478147444,-0.0016934402383721285,0.08306056021861713,0.24830487168567644,-0.003231610318904749,-0.02550984542789096,-0.32162233890504993,-0.0522161187250584,-0.08569011413386707,0.3256880912026208,0.03049853619989841,0.061145214367830575,-0.010473531545198565,0.17488206794639613,0.2020786990145097,-0.42447084676597857,-0.3280107373895881,-0.06987747258752951,0.2250257573441939,-0.30475091006588784,0.44278812747097773,-0.47286989950034924,-0.0023442582689786537
46,0.0026331568283480423,-0.026373974704178516,0.5291928909241955,-0.002341122401885643,0.03534474875175468,0.7069106298536735,0.7064153376601179,-0.2730477151172941,-0.0025264495705274235,0.0802898209608947,0.24516710469686875,-0.00022162973303944955,-0.023775792031122258,-0.32094254438899955,-0.05197655922369951,-0.0831537358302081,0.32140640180247876,0.034889747986728094,0.0604746941199647,-0.009270334003564036,0.17158714273537617,0.19620614823856714,-0.4142650683173887,-0.33559963045350294,-0.06010773976554632,0.2204591102835853,-0.30466611681287176,0.4337338282299924,-0.4785170637947606,-0.0070772600915926884
