frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
27,0.049020328777390744,-0.019556664101725595,0.4095289111456552,0.06004726342220261,0.1234068633364462,0.5969885109828639,0.7904238040389635,-0.14569684707604752,0.3494522686793664,0.2834425901627476,0.2955170568252148,0.253870800090304,-0.23802361587829915,-1.0931199185834966,-0.6002341031872821,0.29933617452369,1.0050781576093333,-0.4044956743565849,0.2547059171995424,-0.34157329455650215,-1.3438166844276664,-0.17452999939832853,-1.152319110282467,-0.812953630906324,0.583167495185988,-0.22608857567181762,-1.7449369297272634,-0.009216188870901882,-1.8006108452403269,-0.11245972242195203
28,0.05247979083924592,-0.02644407361394899,0.4121080104148393,0.07994919648992573,0.13404012518123073,0.5953436078904187,0.7881670884818985,-0.11036043434607057,0.2949601144554309,0.2607248350650958,0.2580236216060393,0.2890782433103293,-0.23395434771610554,-1.1228220214550197,-0.6212224003670954,0.34643207158472666,1.0038266192690624,-0.37169305678305925,0.26185856853675454,-0.33254668200455445,-1.5757269159763316,-0.17452999999987334,-1.2841510005747137,-0.9333840511193439,0.5938010129275055,-0.27673506153654687,-1.6518174378991908,0.02273180841747261,-1.466567180327346,-0.17326928632208569
29,0.05783153606762836,-0.03451588787877357,0.41445642388813386,0.09052617813969832,0.14408452856811713,0.5933997040495634,0.7867156099459407,-0.09743499250136836,0.2547472650714804,0.24495341225502065,0.2519695606840911,0.30083232849646613,-0.2234143867689344,-1.1515247562742286,-0.6225903633966653,0.37331578247629144,1.0002695437473568,-0.34135752911956263,0.26510274928536176,-0.3146755414389626,-1.7907384290670467,-0.17452999999999996,-1.3477626920356072,-1.0321336742368539,0.5845766618429015,-0.3525662224405995,-1.5368482734553546,0.017864004707088647,-1.2294273888316043,-0.2273927454855163
30,0.06215249163894787,-0.03879645254623349,0.4160926828555174,0.103243746609092,0.14923976797319471,0.5930451424943133,0.7844524710938987,-0.07645595400923876,0.22059766479331847,0.2368832963702047,0.2459628813910326,0.29560858894638975,-0.22071572296845426,-1.1669299909981767,-0.6332828111436856,0.39918671586392623,1.0139378087947615,-0.31228897447313464,0.2753265738551502,-0.3124746924013111,-1.9222268061416896,-0.17452999999938398,-1.3454952152771433,-1.0930518949553876,0.5565782108416157,-0.37701971375968635,-1.4507070226677405,-0.022580565408886227,-1.077111474599624,-0.28315867201378947
31,0.06737374614572171,-0.034898179150811774,0.4188847247256869,0.11225003456597017,0.15885733014506945,0.5903582440356251,0.7833526805330359,-0.08278430231768676,0.19266569695023772,0.2208715994023586,0.24907146493382945,0.27668397476767115,-0.21294495482815068,-1.1792501278697503,-0.6502777607952362,0.42136177019104204,1.0208336851841266,-0.3033983572970989,0.2856275309904268,-0.29362810277520396,-2.028682260663378,-0.17452999999995747,-1.3338349985285722,-1.1523015180087237,0.47745824194004105,-0.4132238309506259,-1.3421126812563677,-0.10024363648809224,-0.9193811506444594,-0.3602794517294391
32,0.06492783273691405,-0.03445166885496063,0.4214443409039375,0.1204788858940895,0.16357439369080137,0.5871465476866748,0.7835733452090011,-0.09169379035383655,0.1655985050021557,0.1879060965604373,0.25029808766406486,0.23213557492828943,-0.20487290930833318,-1.1741958366068868,-0.6657060868649521,0.451705939580254,1.005671513328585,-0.27431814569627894,0.3224311865074882,-0.3112326134654792,-2.04732883217512,-0.17452999999920496,-1.2876017213824245,-1.1851295439555414,0.45662700878908336,-0.43431999976277325,-1.2074121098859882,-0.17705944629686246,-0.811650012895624,-0.4609119768969273
33,0.06317751338474233,-0.027119067887234012,0.42098105173150757,0.12491835963699685,0.1679248370786923,0.5960819874077776,0.7751663800795866,-0.1079068786096112,0.13375740543562425,0.1834087660968902,0.26848462116835003,0.16602744342154435,-0.1763693151530364,-1.168270654447755,-0.6960376569681019,0.4839076642893402,1.0245078660891835,-0.2688550507169797,0.34570322333339987,-0.337386087926413,-2.0366293989320825,-0.17452999999872235,-1.2412004188025794,-1.2247533968648592,0.3452190977638367,-0.4479750237786076,-1.0470362842978875,-0.3044724576733523,-0.7549788105086104,-0.5753955895995538
34,0.06501986810575319,-0.03032559787553239,0.4203269011281497,0.1296254661020588,0.17294646948232986,0.6106719095633563,0.7618179415724372,-0.14440286813121045,0.11914152091211072,0.19079280491084974,0.3143463957263333,0.11134120531230872,-0.16611375598177144,-1.1837241978939697,-0.7413820949462985,0.480098152085072,1.0439078170004683,-0.3229023221505267,0.3368927599004024,-0.3161251905640471,-1.9821052960990027,-0.10676565966327538,-1.230611547684706,-1.2806195650512326,0.12629895922851483,-0.40974163313393575,-0.9124375279664885,-0.4487757168521477,-0.7602390681894226,-0.6590976254220089
35,0.05537486383920928,-0.02723712209000396,0.41865564525218957,0.1431494036265172,0.16463682866119952,0.6208775939832031,0.7529369005297747,-0.13768306813906633,0.09287402791072277,0.18629533279503405,0.35278128002999454,0.020772835191062884,-0.13516039587861417,-1.1570464961560083,-0.7940749192965249,0.5004377244807298,1.0466610809707424,-0.32058416258425554,0.3614686288200519,-0.40030987975495913,-1.7438351973521455,0.21061760751166936,-1.1877931927168413,-1.5346896211172143,-0.14344293335572172,-0.32250587947324993,-0.7325693967652196,-0.5000952953722277,-0.97582191927997,-0.7332629862169571
36,0.052047312594408646,-0.0373100077006594,0.41785018334986745,0.1403703453659094,0.1706585998845493,0.6398157693144805,0.7360758043597274,-0.23734372725513,0.09389193144227663,0.1852106608115352,0.4509603668094034,-0.029494040386675545,-0.10591795466760648,-1.1671127489541377,-0.8262791629067932,0.48484493850151156,1.0296255810448531,-0.29286908751728785,0.3395902966918817,-0.5707524625655758,-1.1555471657553615,0.9457764532075548,-0.7817747311089545,-1.9547999740898012,-0.38289687338731504,-0.275359255442497,-0.534497387218138,-0.41169696820851426,-1.2782324224191244,-0.8086846413379405
37,0.06448369274431175,-0.029296469930735845,0.4148690319241377,0.10757422742878703,0.13861102341950743,0.6470001584402185,0.7420280080684475,-0.19313715761720765,0.23258745958156127,0.1849592521547869,0.43773032758290015,-0.0595922870485138,-0.13652056641109114,-1.0626243830064162,-0.765333328366847,0.3258720196421638,1.1202065362079354,-0.38549712216581533,0.29650552384578327,-0.6998893775484469,-0.29679105336273065,1.5682664163440312,0.09726950382546828,-1.9548,-0.06018387566907307,-0.15976689071519684,-0.3143835343226403,-0.22830401135290795,-1.558573792961289,-0.7893077678303011
38,0.07267274039851761,-0.03631331480627955,0.41588439199256233,0.06187850966224697,0.1329510366607649,0.648280002180031,0.7471466460249057,-0.27305221740951596,0.3511165943136258,0.2026788514793685,0.4851433130902591,-0.04827355201802803,-0.15227334465919412,-1.0477431169399434,-0.6849616196570673,0.1929898185256478,1.1110899909759464,-0.36474939464419825,0.2487736322463895,-0.581107538202279,0.05094894148355333,1.8199980969379905,0.4672022117130105,-1.9548,0.14164715088472665,-0.1342835909465492,-0.2474497760754601,-0.2551927935495515,-1.7249578383391508,-0.7927053341857039
39,0.07787702842175921,-0.0366430632201187,0.4213669970766706,0.04400110184632129,0.12537423077314322,0.6487693447831284,0.7492953640347851,-0.2956822537532482,0.4083096035218089,0.21803380210437742,0.506506492124861,-0.03130314412407173,-0.15735696505210792,-0.9885748597209306,-0.6607903543577199,0.09034269718038142,1.0689408799583522,-0.32096363927587634,0.23339671519470012,-0.4894018246893492,0.08008119031572708,1.8116069294924777,0.41788739515600093,-1.9548,0.18641539075926356,-0.10610514149627516,-0.3518435139808724,-0.2631033113432929,-1.9446958638939205,-0.7937944846815357
40,0.0785945461704388,-0.039140578931501066,0.42923598098866667,0.031382267564096816,0.11560183346043533,0.6506854305654194,0.7498398761289072,-0.30672133102588917,0.450685204555512,0.22499865402833824,0.5033770881401967,0.004812928945948214,-0.17228062292304192,-0.9033180033537868,-0.6430437830548855,-0.015431991186281345,0.9928758086981776,-0.2558704573043349,0.21468253101327658,-0.41095088667717783,0.05998722464212767,1.761196739568268,0.29144625818469905,-1.9548,0.26661094869037305,-0.18144126445721406,-0.6265046560407925,-0.23387710847253293,-1.9547999999999803,-0.7884412017252752
41,0.0798903601319348,-0.04035726338967684,0.4380177272469351,0.020656339524711444,0.10525902100850457,0.651674420564929,0.7508756912533087,-0.3049158310149996,0.4828646944857913,0.2404706203861908,0.49047349940829205,0.06705082789319938,-0.20386962656284868,-0.8068130712852896,-0.6064165129999689,-0.10428761186023675,0.907633363024201,-0.17197936555607704,0.19959829490354558,-0.3429919045477299,0.03536697345191075,1.7207624646983648,0.19306102301065128,-1.9548,0.3515836230905795,-0.19893853057984484,-0.9602480833487406,-0.17828474045088963,-1.9548,-0.7496078409783368
42,0.08178704883228001,-0.04080978943116941,0.44690201243910044,0.01168091606334458,0.0993441088112052,0.6587987240794042,0.7456396887208837,-0.32375108675610514,0.4958858738433465,0.24070455674253347,0.49502197615066174,0.11397524964071065,-0.2497003179504194,-0.7232816709936176,-0.5666919930132083,-0.17174585938021386,0.8312312250195724,-0.06424497693986018,0.20078368854510606,-0.29226954778555153,0.011881383603890123,1.6874474897818537,0.1298411201079444,-1.9548,0.441969563853949,-0.12311829206870806,-1.2435784601238322,-0.11629912373762456,-1.9548,-0.7180492889253255
43,0.08535727304737303,-0.038258956424639834,0.4550475649182514,-0.0001854478747109362,0.09130061298056197,0.6744075767820926,0.7326926941476656,-0.34777683965772405,0.49773574480519317,0.2405557833255932,0.4986311252337154,0.15516432080874146,-0.2864076453199818,-0.640224387208746,-0.5074018225698234,-0.21603513061542803,0.7391088054649717,0.05875618147746242,0.21879863651794929,-0.28507752288864063,-0.030422059301784987,1.640317337895179,0.09067823351183874,-1.9548,0.5300737570938271,-0.019774852257366096,-1.4481299683954074,-0.046687069457026185,-1.9548,-0.705389231291168
44,0.08636753107981533,-0.03273032734589291,0.4621834876428733,-0.009208564101600033,0.08179441325141994,0.6981294966707824,0.7112243543258643,-0.35983552900671856,0.4663610694318501,0.22036506140086887,0.46028876615956166,0.19954470219668013,-0.31506423341911444,-0.5656992985761167,-0.4475632448625627,-0.2663560243121226,0.6498665633090431,0.1621723295092394,0.2255693697375039,-0.30756428393575,-0.09737972711090585,1.589106471952659,0.06624352568544965,-1.9548,0.5126448580595852,0.032147896140694215,-1.6395237156072173,0.07889201041593753,-1.9239846171028911,-0.5645010984821612
45,0.08659441581662365,-0.02787429671426243,0.46440048400006123,-0.013253896554675727,0.07086203719413271,0.7313037387344312,0.6782313378367721,-0.3963445177498748,0.4141197269700017,0.18034692642860403,0.43023180342350975,0.22407305983398687,-0.32415120169378553,-0.5385450786710172,-0.40335563619965437,-0.2543084242025762,0.6091613362223793,0.24786304486374955,0.23708165754785837,-0.3251469310145294,-0.2141969336773957,1.4881794438190536,0.07078150793651727,-1.9548,0.48514237566253327,0.06503716429946738,-1.7555588571840806,0.2119282779820528,-1.6449310531009098,-0.46457548214658023
46,0.08488203163976023,-0.023207183199642222,0.4558558604182948,-0.018866156444861164,0.06411722946892556,0.7746136291704724,0.6288932934366346,-0.44893896880645645,0.32481536722670434,0.08843028282824905,0.3989929019183623,0.2151788267405052,-0.2952501940906066,-0.5990463594679286,-0.3868769862431611,-0.13040435011956075,0.689647418852522,0.24877453336692618,0.2301803202198351,-0.3745198189236563,-0.4043350745343999,1.315724372472328,0.056402055294105434,-1.9548,0.43765592211281257,0.07541327329101442,-1.7507745837445152,0.25114951358691606,-1.2851665046844007,-0.3629594281620488
