root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-0.051817,-0.012616,0.371831,0.009824,-0.001913,0.615342,0.788196,-0.08143,0.430047,-0.098301,-0.246591,-0.52788,-0.450729,-0.365658,0.239767,-0.412289,0.628847,-0.022635,-0.192994,0.123378,0.384746,-0.357826,-0.372997,0.140857,-0.350701,-0.157823,0.2559,0.527244,-0.282959,0.145986,0.116866,-0.46367,0.60041,-0.639432,-0.032214,4.30191,0.610919,-1.035458,-6.648921,-0.953008,-1.275955,0.251083,0.47958,-0.247169,-0.127354,0.030545,-0.442388,-0.973483,0.648253,1.149233,-0.299969,0.182376,-0.095524,0.635443,-0.791483,0.753326,0.213679
-0.061285,-0.01231,0.369557,0.010129,-0.007281,0.612537,0.790344,-0.027643,0.495713,-0.101163,-0.323321,-0.376642,-0.400804,-0.297221,0.241691,-0.427585,0.529702,-0.050623,-0.201436,0.12335,0.394079,-0.368036,-0.371879,0.132897,-0.358578,-0.175136,0.27497,0.542477,-0.284929,0.149815,0.115518,-0.451216,0.582779,-0.620387,-0.023629,2.584758,-0.654686,-0.377485,-3.047745,-2.001794,0.175822,-0.153237,0.244735,-0.395742,0.144924,-0.153047,-0.517477,-1.004569,0.876036,0.689155,0.494456,0.428117,-0.082029,0.386715,-0.906439,0.734552,0.135049
-0.071294,-0.008739,0.367784,0.009275,-0.011904,0.609043,0.792993,0.030689,0.548102,-0.07969,-0.323074,-0.246971,-0.19446,-0.262268,0.21358,-0.427389,0.506937,-0.102707,-0.185961,0.117248,0.394536,-0.373656,-0.3672,0.134735,-0.3714,-0.198006,0.290941,0.55481,-0.26318,0.16311,0.113585,-0.448201,0.564152,-0.61005,-0.026812,1.084315,-1.672756,0.700673,-0.151808,-2.814894,1.232318,-0.460425,0.089867,-0.599954,0.098099,-0.025599,-0.913237,-1.141799,0.571615,0.581818,1.63288,0.577536,-0.030662,0.198031,-1.131753,0.626974,-0.150256
-0.082151,-0.005469,0.366369,0.00795,-0.015163,0.609492,0.792608,0.005067,0.557009,-0.048462,-0.320564,-0.106016,-0.129467,-0.253849,0.174781,-0.399558,0.52363,-0.163219,-0.152143,0.104933,0.397674,-0.392034,-0.367955,0.131873,-0.395107,-0.220808,0.297834,0.56575,-0.219614,0.172917,0.114291,-0.443294,0.537509,-0.595308,-0.029639,0.231544,-1.765456,1.50962,0.791724,-3.0605,1.954543,-0.622766,0.164529,-1.224243,-0.090938,-0.185434,-1.59146,-0.91682,0.393164,0.593635,2.266648,0.387123,0.044863,0.377279,-1.36273,0.655136,-0.273186
-0.092776,-0.002823,0.365846,0.005459,-0.017519,0.607032,0.794466,-0.003987,0.574821,0.01731,-0.337651,0.102187,-0.389994,-0.253006,0.142962,-0.367004,0.538606,-0.225127,-0.107779,0.092338,0.401117,-0.422626,-0.370837,0.127318,-0.435058,-0.234679,0.306668,0.578555,-0.172515,0.178595,0.115379,-0.43311,0.509643,-0.583845,-0.037739,0.010187,-1.426675,1.745655,0.30802,-2.860023,1.9734,-0.700419,0.089938,-1.360559,-0.309307,-0.416525,-2.751587,-0.508856,-0.11678,1.258035,2.320248,0.119243,0.102905,0.689461,-1.52741,0.496524,-0.293971
-0.104379,0.000415,0.367061,0.001219,-0.017681,0.60338,0.797257,0.047855,0.596389,0.079634,-0.394717,0.468578,-0.435668,-0.253441,0.117714,-0.329732,0.535951,-0.27762,-0.073207,0.076916,0.401271,-0.446456,-0.380328,0.115212,-0.505171,-0.241162,0.293163,0.616071,-0.126804,0.177687,0.118407,-0.415716,0.476413,-0.575447,-0.041398,-0.079841,-1.151036,1.532427,-0.496546,-2.128976,1.603079,-0.744658,0.031322,-1.543655,-0.613408,-0.493584,-4.089477,0.063694,-0.686272,2.947492,2.327855,-0.28999,0.040724,0.825443,-1.199761,0.40381,0.089883
-0.115217,0.005493,0.369031,-0.006631,-0.014805,0.600264,0.799637,0.058804,0.56798,0.120889,-0.640965,0.77477,-0.443835,-0.2562,0.09692,-0.305707,0.518744,-0.310286,-0.043656,0.062551,0.40237,-0.484372,-0.395374,0.107574,-0.598637,-0.232131,0.279217,0.696455,-0.0794,0.166996,0.117008,-0.400092,0.461653,-0.567692,-0.034144,-0.14093,-0.731357,0.854052,-1.239848,-0.994982,1.221376,-0.740821,0.225042,-1.845535,-0.877361,-0.479394,-5.451772,0.714731,-0.987269,5.612704,2.319169,-0.488597,-0.215317,0.734955,-0.39095,0.466808,0.681721
-0.12554,0.009011,0.371897,-0.018471,-0.01292,0.596494,0.802301,-0.028319,0.515415,0.139467,-0.877046,0.695971,-0.771664,-0.259079,0.08846,-0.29557,0.486357,-0.317419,-0.024352,0.047284,0.410273,-0.520278,-0.415422,0.096036,-0.723242,-0.212573,0.253672,0.840579,-0.034038,0.158143,0.109795,-0.386318,0.460775,-0.556775,-0.014129,0.047643,-0.314852,0.516733,-1.902685,0.198514,0.764794,-0.496741,0.393577,-1.655982,-1.046491,-0.475814,-6.493641,1.444561,-1.322139,8.340338,1.753714,-0.474406,-0.405354,0.755526,0.217773,0.327053,0.746634
-0.135286,0.010347,0.37461,-0.029229,-0.013888,0.58789,0.808293,-0.059272,0.383842,0.11875,-0.866503,0.524079,-1.132716,-0.254294,0.084326,-0.285037,0.442637,-0.302345,-0.013064,0.042682,0.418113,-0.550611,-0.437233,0.088542,-0.858383,-0.174348,0.226331,1.030069,-0.009252,0.14802,0.100794,-0.369871,0.470363,-0.55461,-0.004279,0.352192,-0.032063,0.227088,-2.29152,1.323191,0.359939,-0.016954,0.587397,-1.22658,-1.313384,-0.359912,-7.427963,2.534274,-1.935637,11.39272,0.751488,-0.32506,-0.55768,0.882202,0.944793,0.19899,0.601583
-0.140876,0.011491,0.376647,-0.038945,-0.013993,0.577999,0.814988,-0.117401,0.207951,0.094386,-0.62219,0.288866,-1.049036,-0.244991,0.087177,-0.286486,0.394696,-0.264491,-0.009954,0.046606,0.433769,-0.569341,-0.467957,0.08164,-1.02036,-0.111202,0.176247,1.296288,-0.003978,0.14514,0.087488,-0.35103,0.498567,-0.548815,0.009934,0.318082,0.243854,0.208882,-2.20564,2.286989,-0.226357,0.342552,0.796042,-1.026937,-1.518023,-0.433806,-7.980424,2.844378,-3.335162,13.639454,-0.370539,-0.153616,-0.624264,0.845774,1.096429,0.178734,0.290514
