root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
0.491703,2.027855,0.370404,0.151726,0.020414,-0.98761,0.03447,-0.480655,0.372984,-0.198893,-0.210218,-0.237909,-0.247495,-0.722202,0.210023,0.081675,1.402334,-0.267788,0.0,0.442493,0.623226,-0.450107,-0.855793,-0.096547,-0.824611,-0.065386,-0.140966,0.448196,-0.042274,0.0,-0.048694,-0.332234,0.154809,-1.16649,0.315003,4.121961,-1.505928,0.213869,-1.138761,-1.532464,0.0,1.168237,1.735228,2.035733,-2.376054,-1.386666,-1.756605,-0.215501,0.2285,0.568335,1.012572,0.0,1.80363,0.67592,-0.562696,-0.488864,0.063501
0.505366,2.018712,0.364234,0.14796,0.02254,-0.988277,0.03014,-0.271111,0.182657,-0.146528,-0.067773,-0.225884,-0.318364,-0.570498,0.165546,0.072527,1.317971,-0.312844,0.0,0.46527,0.667419,-0.378265,-0.920218,-0.140846,-0.877019,-0.070372,-0.133838,0.473895,-0.007786,0.0,0.008482,-0.310261,0.12406,-1.174556,0.324203,5.146885,-0.901841,-0.776666,-4.014174,-0.770019,0.0,-0.007774,0.746606,2.006435,-1.25679,-1.071031,-1.122063,-0.020181,0.343891,0.580848,0.660651,0.0,1.673987,0.642442,-1.388875,-0.057279,0.446021
0.510424,2.016697,0.360636,0.144445,0.020882,-0.989012,0.023552,-0.222407,0.087186,-0.181372,-0.115808,-0.234963,-0.492694,-0.379076,0.1499,0.029897,1.134722,-0.319123,0.0,0.441975,0.673,-0.316344,-0.939579,-0.16795,-0.899416,-0.066732,-0.11804,0.486919,0.001769,0.0,0.062905,-0.289404,0.062217,-1.170309,0.344738,4.777128,-0.732805,-0.939049,-5.798415,-1.914523,0.0,-1.044294,0.104811,1.793946,-0.151741,-0.385695,-0.743405,0.474348,0.169903,-0.082502,0.760654,0.0,1.585262,0.784193,-2.085291,0.19655,0.350473
0.520426,2.013532,0.352143,0.140517,0.023831,-0.989703,0.013203,-0.323745,0.06448,-0.116874,-0.177725,-0.153641,-0.337873,-0.252023,0.116692,0.009923,0.93141,-0.440479,0.0,0.39565,0.674407,-0.258669,-0.930335,-0.166559,-0.926579,-0.038749,-0.122511,0.468394,0.042924,0.0,0.114166,-0.257982,-0.014959,-1.161452,0.347567,2.41375,-0.236363,0.05429,-5.482384,-4.128144,0.0,-1.431703,0.18168,1.52179,-0.00845,0.227544,-0.253133,0.373878,0.033341,-1.648768,0.84799,0.0,1.439468,0.912268,-2.496467,0.229126,-0.37144
0.532089,2.012836,0.352844,0.139621,0.025131,-0.98982,0.011461,-0.44321,0.144654,0.07263,-0.143371,0.046654,0.195512,-0.21816,0.134143,0.033517,0.76923,-0.594332,0.0,0.346528,0.685112,-0.214892,-0.940143,-0.15278,-0.916291,-0.041807,-0.115818,0.377001,0.058302,0.0,0.15887,-0.228586,-0.104214,-1.155034,0.319975,-0.134379,0.480656,0.98056,-3.398945,-2.986305,0.0,-1.211359,0.613498,1.218407,-0.773143,0.361752,0.346874,-0.939195,-0.008195,-3.223208,-0.784676,0.0,1.26607,0.753713,-2.380899,0.117888,-1.068236
0.550127,2.004372,0.356985,0.141882,0.029481,-0.989262,0.019013,-0.629075,0.358514,0.100277,-0.014208,0.216245,0.298672,-0.260981,0.148736,0.075294,0.704813,-0.639566,0.0,0.314893,0.715306,-0.177442,-0.981877,-0.142442,-0.903454,-0.101362,-0.123058,0.253514,-0.009387,0.0,0.198571,-0.207734,-0.173686,-1.153593,0.276352,-2.222956,0.117085,0.690035,-0.571944,-0.648764,0.0,-0.802382,0.598474,1.204322,-1.48612,0.169262,0.358006,-2.532318,-1.844686,-2.811353,-1.927887,0.0,1.055138,-0.001996,-1.276566,-0.092797,-1.096406
0.574737,1.990225,0.359529,0.146485,0.027123,-0.988609,0.021398,-0.825713,0.312668,0.057155,0.460055,0.14956,-0.12054,-0.366357,0.141949,0.079519,0.7311,-0.637583,0.0,0.293036,0.72501,-0.134604,-1.039217,-0.141496,-0.892424,-0.210628,-0.238797,0.189578,-0.070224,0.0,0.229212,-0.228719,-0.189318,-1.16122,0.246882,-3.506068,-0.535591,-0.019939,1.141404,1.084803,0.0,-0.82976,-0.374814,1.140326,-1.362926,-0.025034,0.138702,-2.148313,-3.502022,0.104237,-0.651017,0.0,0.762683,-1.281755,0.28904,-0.338325,-0.327549
0.605888,1.985518,0.360795,0.147166,0.013818,-0.988863,0.017348,-0.807207,0.196797,0.121012,0.367383,0.212365,-0.192053,-0.494719,0.11303,0.073965,0.780907,-0.567246,0.0,0.259576,0.690319,-0.10142,-1.072739,-0.144111,-0.894208,-0.244582,-0.356526,0.260463,-0.052789,0.0,0.249416,-0.293184,-0.154417,-1.176148,0.254515,-3.415501,-0.446527,-0.101546,0.904089,2.398519,0.0,-0.773749,-0.810276,1.489453,-0.999196,-0.18842,-0.617243,-1.201634,-1.062477,4.851985,0.044839,0.0,0.175013,-1.699823,1.606871,-0.68017,0.460467
0.628938,1.978813,0.367597,0.153761,0.014144,-0.98786,0.01703,-0.703193,0.143278,0.179613,0.032312,0.174254,-0.073657,-0.594057,0.11218,0.072749,0.791373,-0.477682,0.0,0.241453,0.670992,-0.035307,-1.10583,-0.154057,-0.933574,-0.290737,-0.309628,0.513043,-0.067235,0.0,0.24088,-0.342041,-0.082194,-1.206565,0.277579,-2.435119,-0.005208,0.039783,-0.324793,2.783715,0.0,-0.179676,-0.540045,1.95178,-0.741669,-0.221637,-0.992498,-0.878862,1.108722,8.2051,-1.035137,0.0,-0.313319,-1.53278,2.298097,-1.013245,1.005111
0.653039,1.977412,0.372769,0.152955,0.012468,-0.988039,0.015132,-0.672505,0.10118,0.153941,-0.097286,-0.121865,-0.150906,-0.657061,0.112682,0.076617,0.759254,-0.381665,0.0,0.247597,0.654316,0.028699,-1.122184,-0.158887,-0.960374,-0.303173,-0.282611,0.80747,-0.121798,0.0,0.228528,-0.39537,-0.00121,-1.243698,0.321522,-1.419585,0.090459,0.030281,-1.393335,2.696419,0.0,0.594444,-0.149192,1.824159,-0.329843,-0.185008,0.126023,-0.433154,0.212921,8.232252,-1.862187,0.0,-0.536865,-1.480539,2.478229,-1.223247,1.337687
0.67394,1.973298,0.37786,0.149783,0.016533,-0.988514,0.01152,-0.642727,0.075581,0.11321,-0.308771,-0.251114,-0.194084,-0.688696,0.118211,0.074768,0.698484,-0.297921,0.0,0.281083,0.661046,0.086304,-1.12782,-0.166391,-0.925172,-0.319614,-0.295434,1.06186,-0.191381,0.0,0.205089,-0.440743,0.083022,-1.288115,0.366758,-0.967491,0.2415,-0.116194,-1.769653,2.47884,0.0,1.274123,0.401654,1.326493,0.033564,-0.221174,1.433695,0.214543,-0.419325,6.534109,-1.940123,0.0,-0.766211,-1.335246,2.373348,-1.387695,1.183047
