root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
0.017227,0.007121,0.376164,-0.074865,-0.022984,0.761117,0.64387,-0.020137,-0.112098,0.064388,-0.215116,-0.189376,-0.499454,-0.325101,0.182357,-0.125049,0.303588,-0.215913,-0.019141,0.086479,0.486845,-0.70985,-0.558302,0.073988,-1.488281,-0.066935,-0.077985,1.734957,-0.360873,-0.007256,0.057192,-0.262642,0.422385,-0.578487,-0.004028,0.06324,0.64784,-0.162352,0.447007,0.222201,-1.074877,-0.122864,0.313529,-0.053695,-0.111426,1.172493,0.405508,-1.079163,2.626535,-2.562281,-0.320884,-0.440381,0.145917,0.23466,-0.538629,0.199266,-0.629001
0.017906,0.006805,0.377485,-0.075963,-0.026264,0.757515,0.647852,-0.01477,-0.048387,0.066084,-0.209692,-0.119006,-0.345005,-0.32504,0.191445,-0.132713,0.312891,-0.212984,-0.039627,0.081697,0.488206,-0.713658,-0.56061,0.089646,-1.461311,-0.080519,-0.025469,1.65535,-0.362523,-0.009317,0.057865,-0.260261,0.411809,-0.57491,-0.014759,0.042332,0.351105,-0.481923,0.322326,0.144662,-0.990556,-0.273628,0.086498,-0.12379,-0.106695,0.800358,2.028408,-0.860196,2.648165,-4.618276,0.235161,0.142663,0.131326,0.064902,-0.531458,0.072179,-0.544119
0.019229,0.006826,0.378807,-0.075987,-0.027176,0.756295,0.649235,0.001897,-0.063236,0.063947,-0.073645,-0.179302,-0.133396,-0.323407,0.196401,-0.144326,0.316481,-0.210127,-0.058764,0.075534,0.490305,-0.714802,-0.56257,0.106002,-1.407145,-0.101343,0.027942,1.550226,-0.351467,-0.00155,0.062445,-0.260046,0.401127,-0.575599,-0.025793,0.269926,0.221884,-0.594363,0.070976,0.193209,-0.850448,-0.26913,0.025261,-0.092157,0.141323,0.658899,3.456639,-1.022116,2.494367,-5.859071,0.809081,0.604391,0.193566,-0.032447,-0.283535,0.174698,-0.324089
0.020397,0.00725,0.380042,-0.074302,-0.029517,0.755608,0.650127,0.004299,-0.087976,0.042542,0.050459,-0.29918,-0.11213,-0.314243,0.200321,-0.156487,0.31573,-0.205256,-0.073645,0.070932,0.489217,-0.717344,-0.554957,0.116002,-1.323046,-0.121403,0.074305,1.420987,-0.33016,0.014859,0.065608,-0.261559,0.400468,-0.567922,-0.027723,0.498058,0.139371,-0.402529,-0.108171,0.23926,-0.55491,-0.213791,-0.10363,-0.184715,0.323524,0.345973,4.628572,-0.829181,1.930817,-6.156178,1.423168,1.098157,0.057674,-0.132604,0.060106,0.392176,-0.063849
0.022687,0.007503,0.380509,-0.07089,-0.030165,0.754807,0.651407,0.002143,-0.171833,0.019991,0.224287,-0.438724,0.06818,-0.303485,0.201976,-0.160427,0.312154,-0.200556,-0.08096,0.066982,0.48616,-0.722191,-0.549629,0.119841,-1.222002,-0.13451,0.105175,1.303979,-0.29454,0.042377,0.064752,-0.26535,0.403531,-0.559912,-0.028347,0.581728,0.254176,-0.086672,-0.068362,0.240592,-0.326862,-0.120753,-0.145376,-0.373224,0.369993,0.22415,5.235695,-0.814929,1.526886,-6.096707,1.882531,1.385092,0.050721,-0.138293,0.161977,0.641556,0.013037
0.027189,0.008308,0.380842,-0.06473,-0.032005,0.756642,0.64983,0.082997,-0.230895,0.002607,0.231418,-0.403767,0.2959,-0.290974,0.210488,-0.159954,0.312995,-0.195632,-0.08672,0.066102,0.483402,-0.732273,-0.540158,0.124968,-1.113618,-0.154,0.135381,1.177119,-0.254858,0.070262,0.067637,-0.267091,0.406947,-0.54226,-0.027201,0.604356,0.445724,-0.053897,0.139921,0.218619,-0.229168,0.036895,-0.331008,-0.333014,0.569397,0.279146,5.630703,-0.822977,1.389537,-5.93027,2.067508,1.413132,0.209558,-0.262898,0.281099,0.508758,-0.110736
0.031333,0.012147,0.380613,-0.061595,-0.03234,0.758805,0.647592,0.189327,-0.232441,-0.013157,0.200898,-0.283803,0.602431,-0.279311,0.219805,-0.162583,0.317751,-0.191812,-0.090127,0.068458,0.47292,-0.735511,-0.526853,0.131007,-0.996774,-0.16743,0.160756,1.066768,-0.21184,0.098902,0.073134,-0.275866,0.414775,-0.539562,-0.032776,0.624194,0.493667,-0.203957,0.297356,0.174275,-0.196698,0.13624,-0.410358,-0.209941,0.677927,0.291959,6.299003,-0.752947,1.002033,-5.461818,2.274969,1.543482,0.338491,-0.463302,0.361458,0.355736,-0.276782
0.035211,0.017221,0.380316,-0.05743,-0.03341,0.764552,0.641129,0.148256,-0.246656,-0.030109,0.258766,-0.483098,0.691691,-0.266006,0.230234,-0.168113,0.324889,-0.188661,-0.094587,0.071551,0.466987,-0.740671,-0.513041,0.136646,-0.861658,-0.184118,0.175462,0.958646,-0.16386,0.132002,0.081176,-0.285623,0.421405,-0.528031,-0.038272,0.681607,0.480921,-0.215115,0.35646,0.088806,-0.167426,0.177136,-0.256282,-0.091171,0.668353,0.339316,6.575391,-0.708662,0.31331,-5.619342,2.201994,1.74172,0.382147,-0.356421,0.650008,0.608384,-0.432742
0.040036,0.019682,0.379408,-0.050423,-0.035362,0.767782,0.637745,0.033103,-0.252971,-0.059241,0.192621,-0.626902,0.507388,-0.252046,0.239042,-0.171188,0.332009,-0.188259,-0.096824,0.075543,0.462668,-0.739158,-0.500119,0.14458,-0.733758,-0.195776,0.173289,0.841994,-0.12376,0.168571,0.08842,-0.290123,0.440776,-0.515227,-0.050086,0.484345,0.579036,-0.094927,0.456002,-0.130034,0.102259,0.159362,-0.173392,0.244536,0.672829,0.37697,6.057147,-0.440017,-0.249007,-5.629949,1.714095,1.663236,0.295157,-0.184671,1.024542,0.64922,-0.532042
0.044921,0.020361,0.377946,-0.044991,-0.038991,0.770912,0.634153,-0.038574,-0.287263,-0.087629,0.114904,-0.576547,0.337495,-0.246632,0.253396,-0.17191,0.34313,-0.193863,-0.090497,0.077926,0.460052,-0.730889,-0.486127,0.151725,-0.619372,-0.201719,0.165502,0.733448,-0.095296,0.198531,0.092983,-0.293009,0.462387,-0.502062,-0.059554,0.252768,0.786205,0.000446,0.420048,-0.37404,0.360995,0.037604,-0.117096,0.52394,0.650145,0.247835,4.95205,-0.086037,-0.489835,-5.052549,0.908419,1.233064,-0.020079,-0.086715,0.926077,0.838678,-0.389258
