root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-0.571047,0.662971,0.352112,0.120642,-0.084566,-0.739419,-0.656927,0.40523,-0.058613,0.265065,-0.868353,0.068666,-0.044798,-1.017401,0.005612,-0.070994,0.532301,0.227496,0.0,0.119099,0.422831,-0.441154,-0.445464,-0.37473,-0.023908,0.15,-0.189706,0.850932,0.14904,0.0,-0.000125,-0.553138,0.225071,-1.24375,0.326539,0.741968,1.022583,-0.796597,1.283615,-1.401635,0.0,-0.98453,0.213446,-0.849754,0.414801,-0.324565,-3.253658,-0.168763,-2.052616,6.38314,3.808877,0.0,1.069424,0.018878,1.231274,1.513665,-0.827211
-0.574034,0.675658,0.361767,0.136455,-0.067806,-0.73639,-0.659175,0.494014,0.072952,0.237022,-0.658755,0.049415,-0.076852,-0.986925,0.045186,-0.103966,0.558916,0.180715,0.0,0.093711,0.454744,-0.462493,-0.455592,-0.386443,-0.145672,0.138749,-0.271338,1.044344,0.230638,0.0,0.019558,-0.537409,0.298204,-1.180344,0.303672,1.398387,0.582964,-0.346728,0.493078,-1.687944,0.0,-0.812134,0.686995,-0.625961,-1.118127,-0.387876,-3.870696,-0.936548,-1.110618,5.086929,0.094003,0.0,0.375992,0.038105,2.651045,2.106706,-0.015724
-0.579113,0.69527,0.367913,0.136336,-0.070016,-0.734943,-0.660583,0.538903,0.037032,0.156696,0.388432,-0.003673,-0.270708,-0.924175,0.044476,-0.094109,0.565173,0.114967,0.0,0.064957,0.468631,-0.482884,-0.520006,-0.400588,-0.281954,0.087563,-0.263747,1.190061,0.155307,0.0,0.024941,-0.550598,0.401808,-1.103303,0.325491,1.956221,-0.039296,0.481092,-0.096713,-1.615467,0.0,-1.079491,0.149299,-0.38212,-2.171083,-0.400902,-4.311663,-1.688967,-0.030816,3.686408,-2.241313,0.0,0.423789,-0.599008,2.958813,2.063072,1.350051
-0.579877,0.711193,0.372213,0.127049,-0.078341,-0.732036,-0.664713,0.514002,0.010418,0.109911,0.853123,-0.032105,-0.35603,-0.85651,0.042566,-0.071893,0.552468,0.073017,0.0,0.021745,0.464697,-0.487968,-0.600331,-0.413169,-0.433116,0.026151,-0.273392,1.290105,0.081217,0.0,0.04781,-0.577343,0.495458,-1.042806,0.393676,2.171597,-0.3018,0.802681,-0.545986,-1.227842,0.0,-1.445825,-0.285088,0.082975,-2.609829,-0.245898,-4.490521,-2.076356,0.122254,2.21183,-1.821161,0.0,0.915712,-0.854087,2.155241,1.594758,2.155036
-0.582813,0.729344,0.375241,0.1155,-0.091423,-0.730529,-0.666805,0.502212,0.005879,0.031363,1.311723,0.03203,-0.317794,-0.779402,0.024356,-0.040597,0.528773,0.033111,0.0,-0.031431,0.449625,-0.477353,-0.693995,-0.416982,-0.581323,-0.05086,-0.255597,1.337516,0.033896,0.0,0.085988,-0.607537,0.54549,-0.996986,0.46916,2.208969,-0.918616,1.13308,-0.838819,-0.965372,0.0,-1.704496,-0.835174,0.374815,-2.908282,0.181,-4.54628,-2.339816,0.359198,0.711782,-1.509827,0.0,1.691317,-1.372225,0.560068,0.858971,1.685792
-0.583209,0.74451,0.374304,0.097546,-0.112076,-0.729392,-0.667766,0.517576,-0.038115,-0.060786,1.855937,0.052763,-0.289241,-0.709246,-0.018675,0.003645,0.496547,0.008659,0.0,-0.091888,0.409019,-0.46298,-0.794217,-0.401103,-0.736202,-0.129836,-0.249446,1.337557,-0.019438,0.0,0.160565,-0.668825,0.532796,-0.985542,0.506062,2.293644,-1.642273,1.235814,-1.034214,-0.823201,0.0,-2.204666,-1.699338,0.160341,-2.6084,0.707252,-4.443205,-2.295568,0.662749,-0.8654,-1.533439,0.0,3.097929,-2.473415,-1.532019,-0.542667,0.140205
-0.5835,0.763936,0.371189,0.074554,-0.138781,-0.729076,-0.666056,0.606945,-0.033039,-0.078854,1.514635,0.027112,-0.176698,-0.626492,-0.085129,0.04179,0.459826,-0.02177,0.0,-0.178409,0.336336,-0.466663,-0.867888,-0.369831,-0.877536,-0.203898,-0.211414,1.279823,-0.068333,0.0,0.292517,-0.772431,0.443356,-1.033164,0.478507,2.381081,-1.47862,0.73247,-0.737845,-1.069886,0.0,-2.299956,-1.495246,0.028452,-2.222097,0.669151,-3.389323,-1.608206,0.659482,-3.246506,-0.831208,0.0,2.952592,-1.977079,-2.002568,-1.005561,-1.094136
-0.58532,0.784977,0.369047,0.064412,-0.150518,-0.728702,-0.664973,0.636871,-0.014844,-0.081825,0.700087,0.04179,-0.084636,-0.550507,-0.117249,0.052477,0.447357,-0.062667,0.0,-0.245218,0.309336,-0.461084,-0.942356,-0.356493,-0.962157,-0.23705,-0.20548,1.121123,-0.074852,0.0,0.357404,-0.80063,0.399291,-1.052579,0.43312,2.201056,-0.801887,0.178186,-0.233193,-1.282027,0.0,-1.71938,-0.416025,0.306275,-2.356477,0.039375,-1.865783,-0.624106,-0.326191,-5.829965,0.23515,0.0,1.614763,-0.590644,-1.155058,-0.724336,-1.379007
-0.587284,0.806236,0.365734,0.060018,-0.157211,-0.728156,-0.664433,0.69444,-0.021467,-0.099582,0.319197,0.068189,-0.019289,-0.479755,-0.138588,0.053669,0.44428,-0.107238,0.0,-0.293034,0.308601,-0.446245,-1.024986,-0.367206,-1.001922,-0.245505,-0.23316,0.891158,-0.052657,0.0,0.400168,-0.811808,0.366352,-1.081453,0.386573,2.428214,-0.491259,-0.18559,-0.332391,-1.335046,0.0,-1.205739,0.151013,0.46239,-2.438988,-0.543012,-0.690381,0.104641,-0.824599,-7.344473,1.013548,0.0,0.94004,-0.082166,-0.870389,-0.637319,-1.14247
-0.589224,0.831131,0.362408,0.059115,-0.159942,-0.728371,-0.663626,0.788596,-0.086288,-0.11769,0.0344,-0.00024,0.043364,-0.388626,-0.15,0.040104,0.425198,-0.15167,0.0,-0.325601,0.319404,-0.430258,-1.104956,-0.392693,-1.008182,-0.230074,-0.260453,0.631491,-0.007282,0.0,0.420074,-0.806108,0.341265,-1.095067,0.356955,3.057737,-0.171177,-0.553947,-0.72753,-1.214581,0.0,-0.755961,0.416058,0.458153,-2.150317,-0.720858,0.007733,1.150131,-0.450929,-7.591076,0.982374,0.0,0.242906,0.517017,-0.605619,0.039832,-0.481422
