root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-0.29693,1.968258,0.38212,0.23828,-0.014115,-0.969899,-0.048156,0.830763,-0.083944,-0.029197,0.537581,-0.224951,-0.313904,-0.502631,0.046017,0.170679,0.68056,-0.248759,0.0,-0.114578,0.265587,-0.172028,-2.0,-0.157235,-1.143562,-0.090164,-0.045272,0.991043,-0.045711,0.0,0.414454,-0.381333,0.086891,-1.843644,0.161901,3.64207,-1.027729,0.53436,-1.162685,2.101927,0.0,-0.59061,0.766202,-1.633938,-0.0,2.646155,0.227943,2.338269,1.589215,-7.751206,1.444686,0.0,1.35913,-0.271964,-0.439419,-0.76029,-1.06372
-0.325959,1.974015,0.379418,0.23652,-0.021303,-0.970233,-0.047467,0.847105,-0.002138,-0.107877,0.134285,0.034544,0.218908,-0.392013,0.01078,0.180392,0.65776,-0.186299,0.0,-0.130059,0.302434,-0.235483,-2.0,-0.096692,-1.126145,-0.010459,0.013008,0.729821,-0.005601,0.0,0.45218,-0.377664,0.068467,-1.861472,0.122869,2.702959,-0.950956,0.45883,0.091711,1.283329,0.0,-0.333464,1.618286,-1.972027,0.0,1.395225,0.483124,1.879057,1.671392,-7.068575,0.99695,0.0,0.800472,0.573453,-0.464533,-0.421219,-0.996877
-0.353149,1.973621,0.374928,0.239305,-0.016767,-0.969975,-0.04,0.619959,0.152299,-0.148111,-0.138084,0.099309,0.578209,-0.322434,-0.01738,0.201268,0.686674,-0.163204,0.0,-0.136809,0.373473,-0.303497,-2.0,-0.06422,-1.111354,0.035107,0.066155,0.519805,0.020752,0.0,0.467819,-0.343102,0.055922,-1.871725,0.095442,1.236815,-0.891711,1.273414,1.761249,0.499555,0.0,0.110226,2.303083,-2.011682,0.0,0.89297,0.18325,0.537962,0.915675,-4.85802,0.906527,0.0,0.405869,1.018015,-0.527369,-0.224015,-0.409048
-0.36796,1.967142,0.369544,0.24023,-0.012367,-0.970178,-0.029861,0.274783,0.164251,-0.158042,0.182687,-0.118161,0.497669,-0.309559,-0.048668,0.265286,0.775177,-0.152996,0.0,-0.12271,0.455973,-0.369595,-2.0,-0.037161,-1.113929,0.025405,0.074053,0.405953,0.054834,0.0,0.479238,-0.309797,0.033309,-1.876407,0.095599,-0.258288,-0.511924,2.493734,3.752227,0.268363,0.0,0.586782,2.245142,-1.821449,0.0,0.950866,-0.102384,-0.723626,-0.356953,-1.928802,1.828258,0.0,0.227429,0.564224,-0.877751,-0.076602,0.482789
-0.37208,1.963767,0.364392,0.235616,-0.018638,-0.971408,-0.022432,0.16351,-0.010741,-0.058704,0.47232,-0.314587,0.24109,-0.339653,-0.051508,0.367517,0.936823,-0.145313,0.0,-0.09769,0.523149,-0.424927,-2.0,-0.000829,-1.118179,-0.013135,0.042358,0.391218,0.142636,0.0,0.482981,-0.305487,-0.002595,-1.876832,0.127628,-0.980221,1.424607,3.004871,5.79636,0.025362,0.0,0.725532,1.852604,-1.525432,0.0,0.98626,-0.4077,-1.069802,-0.39534,1.457204,0.298164,0.0,-0.026939,-0.222102,-0.9644,-0.003989,1.395012
-0.378824,1.968285,0.365631,0.229973,-0.025629,-0.972689,-0.018241,0.377293,-0.199166,0.005063,0.285176,0.046501,0.243297,-0.374907,0.046306,0.465611,1.161601,-0.151305,0.0,-0.074341,0.57948,-0.47129,-2.0,0.02859,-1.141109,-0.045915,0.047697,0.5031,0.074712,0.0,0.477442,-0.324604,-0.030984,-1.876673,0.1886,-1.265699,3.546881,1.876853,6.759894,-0.868985,0.0,0.561701,1.43038,-1.437653,0.0,-0.866021,-1.045807,-0.613428,-0.082333,4.39161,-2.768085,0.0,-0.648426,-0.570981,-0.516266,0.070872,1.852522
-0.396872,1.977706,0.36473,0.237223,-0.025967,-0.97103,-0.012328,0.623029,-0.244971,-0.022604,0.087865,0.466635,0.132601,-0.424033,0.184951,0.492641,1.387482,-0.203245,0.0,-0.060244,0.618507,-0.52077,-2.0,-0.058564,-1.1879,-0.05403,0.036869,0.683992,-0.041903,0.0,0.439753,-0.343553,-0.037012,-1.872107,0.25113,-1.626533,3.504059,-0.087853,5.708491,-1.344081,0.0,0.645821,0.187734,-0.883408,0.0,-3.477957,-0.575429,-0.09463,-0.266077,4.152614,-3.416522,0.0,-2.024037,-1.212919,0.14375,1.099435,0.488772
-0.420142,1.985159,0.364124,0.245202,-0.027372,-0.96899,-0.013616,0.652191,-0.145191,-0.022645,-0.135686,0.242178,0.254232,-0.483343,0.27991,0.459754,1.542167,-0.24091,0.0,-0.031287,0.591996,-0.530184,-2.0,-0.203274,-1.179471,-0.052224,0.029959,0.779941,-0.153056,0.0,0.342506,-0.405465,-0.021401,-1.803377,0.221184,-2.39779,2.410098,-1.455914,4.162641,-0.930292,0.0,1.392392,-0.744055,0.538025,0.833727,-3.980686,0.707954,-0.075052,-0.573118,2.534969,-3.130368,0.0,-3.364502,-1.332086,0.534098,3.396326,-2.458957
-0.440204,1.988026,0.36322,0.245273,-0.019579,-0.969242,-0.005354,0.577442,-0.038712,-0.043454,-0.833702,0.101351,0.602858,-0.583886,0.345624,0.39558,1.664992,-0.265265,0.0,0.032582,0.568904,-0.484902,-1.944418,-0.323943,-1.140703,-0.059034,-0.001339,0.85299,-0.250594,0.0,0.215452,-0.432359,-0.001406,-1.645685,0.087199,-3.830259,2.041704,-2.38229,3.347591,-0.953946,0.0,1.777869,0.077262,2.620947,3.149887,-3.809883,1.387179,0.175381,-1.249082,1.537021,-2.487731,0.0,-3.714267,-0.340695,0.529218,4.310148,-1.698733
-0.458636,1.987773,0.361227,0.248525,0.004537,-0.968614,-0.001045,0.503581,0.049796,-0.049921,-1.703542,0.347865,0.688589,-0.738693,0.416024,0.300935,1.765339,-0.304507,0.0,0.087238,0.597147,-0.355454,-1.790008,-0.457266,-1.086992,-0.040532,-0.053313,0.882409,-0.318905,0.0,0.094888,-0.428178,0.01388,-1.516034,0.107936,-5.146051,2.216228,-2.581157,2.17662,-1.148787,0.0,2.323569,1.671386,4.355338,3.317835,-2.534507,1.742452,0.871582,-1.811899,0.023225,-1.446477,0.0,-4.27109,1.52786,1.201001,3.368496,2.605091
-0.473792,1.98487,0.359892,0.256442,0.041096,-0.965682,0.002751,0.555168,0.04141,0.017563,-1.257006,0.411795,1.052084,-0.926956,0.493372,0.223502,1.8101,-0.341851,0.0,0.187487,0.68033,-0.194546,-1.723229,-0.49291,-1.02454,-0.000928,-0.122132,0.854538,-0.347026,0.0,-0.069287,-0.330501,0.078661,-1.421119,0.260872,-4.79453,1.265799,-2.041445,-0.512788,-0.331366,0.0,1.597889,0.535834,2.230649,1.651248,-0.182122,2.418899,0.606885,-1.808715,-1.047146,-1.116941,0.0,-3.948179,2.50086,1.406889,1.862431,3.516645
-0.495691,1.985685,0.362398,0.261951,0.053572,-0.963327,0.022629,0.683355,-0.046449,0.089019,-0.215866,0.473937,1.631379,-1.058328,0.50041,0.164838,1.731154,-0.326598,0.0,0.193764,0.632869,-0.206744,-1.679924,-0.469408,-0.925732,-7.3e-05,-0.173894,0.812599,-0.393368,0.0,-0.168324,-0.261454,0.107673,-1.391872,0.342379,-3.458698,-0.319868,-1.306894,-3.476188,0.718113,0.0,0.55823,-0.689856,-0.543335,-0.019856,0.533768,3.140425,-0.00125,-1.678982,-1.447382,-1.080861,0.0,-2.190778,1.435595,0.842168,-0.289515,1.394069
-0.519397,1.987145,0.365826,0.268931,0.062142,-0.959637,0.053958,0.670944,-0.062919,0.117045,0.206453,0.438716,2.160592,-1.157536,0.472048,0.136376,1.578354,-0.293977,0.0,0.224702,0.634339,-0.230769,-1.724553,-0.457326,-0.815178,-0.001012,-0.234064,0.758046,-0.419083,0.0,-0.215339,-0.234795,0.134805,-1.44042,0.35381,-2.435519,-1.941856,-0.666821,-5.733178,1.931229,0.0,1.346907,0.434179,-0.819484,-1.814906,0.556091,3.343993,-0.052663,-1.895253,-1.652698,-0.022957,0.0,-0.589808,0.075834,0.957231,-2.266508,-0.00401
-0.540614,1.986185,0.370201,0.271827,0.066489,-0.955416,0.094173,0.552655,-0.046417,0.100932,0.447926,0.30257,2.250157,-1.220696,0.370953,0.120384,1.348942,-0.197849,0.0,0.283558,0.661814,-0.261377,-1.800918,-0.432335,-0.702799,-0.003584,-0.300244,0.70242,-0.394898,0.0,-0.207644,-0.256398,0.171488,-1.542972,0.342111,-1.187477,-3.405026,0.204386,-8.037185,3.346021,0.0,2.013123,0.808116,-0.386548,-2.10716,1.011611,2.734393,0.047829,-1.77737,-1.193538,1.279366,0.0,0.687689,-1.07512,1.283587,-3.371777,-0.345624
-0.556231,1.983938,0.372555,0.274734,0.068972,-0.950196,0.129972,0.459621,-0.013913,-0.004949,0.365451,0.250729,1.786864,-1.236701,0.245046,0.150002,1.042541,-0.070909,0.0,0.358911,0.688214,-0.256538,-1.86503,-0.389885,-0.632885,0.002177,-0.352556,0.678477,-0.333792,0.0,-0.169493,-0.30647,0.220378,-1.665205,0.330768,-0.303261,-4.040451,0.31774,-9.442346,3.758435,0.0,2.327706,0.453184,0.755723,-1.437082,1.863834,1.521459,0.35708,-1.222751,0.090805,1.903262,0.0,1.556074,-1.906773,1.603244,-3.916664,-0.487017
-0.570525,1.979471,0.369871,0.277062,0.072214,-0.945637,0.154247,0.444044,0.00425,-0.214096,0.148164,0.193064,1.162852,-1.240914,0.10159,0.141566,0.719452,0.052713,0.0,0.438738,0.692026,-0.210995,-1.896724,-0.308079,-0.601369,0.020222,-0.381761,0.708473,-0.268014,0.0,-0.103906,-0.383516,0.278371,-1.804083,0.309643,-0.186958,-3.992688,0.166562,-8.427612,2.795941,0.0,2.179427,-0.447967,1.740357,-0.44611,2.2707,0.373755,0.679694,-0.796962,2.104483,1.245112,0.0,2.099576,-2.709706,1.715832,-4.318939,-0.775729
-0.584381,1.974772,0.358282,0.278725,0.075936,-0.942512,0.167979,0.399901,-0.123078,-0.359514,0.249974,0.121303,0.850855,-1.249165,-0.021133,0.161106,0.480701,0.115488,0.0,0.504206,0.658349,-0.140515,-1.894771,-0.238505,-0.607968,0.04749,-0.405686,0.818776,-0.250785,0.0,-0.029521,-0.487117,0.334767,-1.953134,0.279053,-0.382212,-2.786971,0.503846,-4.992555,1.72946,0.0,1.741563,-1.310586,2.008071,0.083702,1.687884,-0.250132,0.893279,-0.946866,3.489165,-0.058794,0.0,1.415875,-2.963581,1.697614,-2.938736,-0.95026
