root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-1.223704,-1.549094,0.386257,-0.105914,0.114301,0.826107,0.541539,-0.199637,-0.169949,-0.04257,0.035152,0.270489,1.576697,-0.736299,-0.048903,-0.010954,0.419162,0.158325,0.0,-0.208824,0.293938,-0.384635,-0.622678,-0.786397,-0.462646,-0.228917,-0.565363,0.376188,-0.144641,0.0,0.134247,-0.610481,0.470937,-0.92912,0.358196,-1.393821,0.738494,2.141073,1.54158,0.404816,0.0,-0.246262,0.180084,-0.194041,-0.30168,0.167144,-0.383768,-0.278348,-1.515998,0.775068,-0.553842,0.0,-0.053981,0.139813,-0.105796,0.111078,-0.059088
-1.213101,-1.552197,0.384681,-0.113358,0.113442,0.841524,0.515867,-0.125647,-0.367762,-0.034054,-0.008041,0.323953,1.936145,-0.778134,-0.008721,0.093202,0.473292,0.162319,0.0,-0.216337,0.302466,-0.39308,-0.636744,-0.775129,-0.471829,-0.234944,-0.625577,0.404728,-0.16969,0.0,0.127621,-0.59948,0.465506,-0.918528,0.353702,-0.455341,1.750967,4.423083,1.614424,-0.664141,0.0,-0.192393,0.341118,-0.301816,-0.594585,0.438788,0.168192,0.206863,-2.02192,0.758381,-1.242966,0.0,-0.43066,0.472994,-0.131025,0.544828,-0.129962
-1.198102,-1.54512,0.383987,-0.122504,0.112173,0.85763,0.486704,0.082743,-0.532638,-0.008263,-0.067945,0.301656,1.970625,-0.766655,0.067828,0.283918,0.52679,0.114049,0.0,-0.22165,0.316679,-0.404756,-0.662317,-0.757144,-0.451433,-0.215126,-0.700158,0.426747,-0.227506,0.0,0.105537,-0.578948,0.462202,-0.892798,0.349532,1.194465,2.133708,5.837689,1.137242,-1.906362,0.0,-0.063312,0.503048,-0.402013,-0.76029,0.255785,1.13242,1.121198,-2.240559,0.211762,-1.923014,0.0,-0.777707,0.65894,-0.003088,0.884257,-0.125049
-1.185738,-1.528903,0.38413,-0.130408,0.108248,0.871874,0.45947,0.24339,-0.556627,0.006542,-0.124614,0.069682,1.733556,-0.698503,0.133526,0.482382,0.549108,0.035228,0.0,-0.220557,0.336002,-0.419881,-0.68743,-0.758077,-0.396334,-0.160198,-0.774947,0.418845,-0.297891,0.0,0.075774,-0.555551,0.4653,-0.859578,0.345365,2.623237,1.530086,5.996625,0.182668,-2.513718,0.0,0.232896,0.552543,-0.432871,-0.634102,-0.302754,1.917023,1.928039,-2.034426,-0.678573,-1.912109,0.0,-0.844646,0.705293,0.12071,1.066448,-0.082964
-1.177087,-1.510497,0.384423,-0.132596,0.102187,0.883773,0.436946,0.206584,-0.411462,-0.004248,-0.223643,-0.075635,1.424283,-0.591772,0.169834,0.683693,0.538968,-0.053533,0.0,-0.206124,0.353515,-0.433614,-0.70459,-0.777328,-0.323632,-0.08659,-0.835786,0.381509,-0.35498,0.0,0.049227,-0.531929,0.47025,-0.821702,0.344001,2.380371,0.745887,4.580517,-0.476202,-2.160368,0.0,0.313066,0.400753,-0.359269,-0.151638,-0.405885,1.61988,1.844717,-1.579566,-0.795938,-1.357495,0.0,-0.672122,0.645844,0.041668,0.880944,0.062663
-1.172619,-1.501154,0.383847,-0.136136,0.094217,0.892819,0.418886,0.082845,-0.150038,0.010829,-0.314417,-0.428776,0.908311,-0.539811,0.183252,0.787749,0.517361,-0.108796,0.0,-0.199686,0.362719,-0.443832,-0.697539,-0.785136,-0.288342,-0.037216,-0.880252,0.365783,-0.388391,0.0,0.030966,-0.512495,0.468078,-0.800848,0.349543,1.433323,0.042091,1.387392,-0.959856,-0.863531,0.0,0.696379,0.269191,-0.034942,0.367043,0.334249,1.290077,1.271937,-0.947097,-0.909584,-0.302467,0.0,-0.467593,0.551112,0.118358,0.895862,0.24935
-1.173026,-1.499818,0.385145,-0.126786,0.083032,0.898427,0.412141,0.018402,-0.000941,0.032475,-0.334163,-0.672427,0.504139,-0.496218,0.17264,0.776186,0.474978,-0.111101,0.0,-0.159699,0.371462,-0.435944,-0.680121,-0.755045,-0.237627,-0.001794,-0.898926,0.32087,-0.375144,0.0,0.018054,-0.495188,0.47814,-0.761978,0.360624,0.90548,-0.156487,-0.55678,-1.010546,0.137186,0.0,1.008709,0.163942,0.265555,0.754833,1.064797,1.179128,0.84553,-0.514544,-0.906095,0.38026,0.0,-0.350132,0.485503,0.254935,0.968328,0.164505
-1.173378,-1.500189,0.386012,-0.121849,0.072934,0.902596,0.406391,0.008786,0.006732,0.021953,-0.351605,-0.48855,0.573744,-0.479446,0.172819,0.750631,0.449991,-0.099651,0.0,-0.132439,0.373648,-0.426129,-0.647217,-0.714149,-0.209733,0.019152,-0.914554,0.305377,-0.36304,0.0,0.007624,-0.480128,0.485074,-0.736293,0.36051,0.398294,0.091459,-0.753575,-0.484706,0.311496,0.0,0.688892,0.042641,0.206097,0.949006,1.319823,0.757578,0.547415,-0.575928,-0.171121,0.306072,0.0,-0.298441,0.491604,0.126499,0.679019,-0.169722
-1.173751,-1.49968,0.386608,-0.118201,0.063525,0.907887,0.397157,0.028054,-0.002288,0.015316,-0.316322,-0.404149,0.712853,-0.469665,0.178738,0.725947,0.442664,-0.090335,0.0,-0.113773,0.374304,-0.422204,-0.616854,-0.667056,-0.187122,0.0347,-0.937321,0.309462,-0.354739,0.0,-0.001842,-0.462414,0.486573,-0.71671,0.349309,0.213458,0.202665,-0.757622,-0.058063,0.15978,0.0,0.480274,0.04107,0.156476,0.791218,1.270149,0.586632,0.316969,-0.642227,0.440263,0.316181,0.0,-0.259411,0.543623,0.111691,0.417243,-0.250046
-1.17454,-1.498715,0.387033,-0.115293,0.055214,0.913284,0.386744,0.074357,0.024876,0.018617,-0.307057,-0.29006,0.810358,-0.465215,0.18633,0.700123,0.44612,-0.088999,0.0,-0.100421,0.376386,-0.415697,-0.594469,-0.629473,-0.170625,0.040283,-0.95737,0.334727,-0.341961,0.0,-0.00967,-0.443886,0.49252,-0.708477,0.34384,0.09927,0.164143,-0.871771,0.185657,-0.125014,0.0,0.315786,0.145471,0.198996,0.361646,0.874565,0.504388,-0.065308,-0.624988,1.100688,0.418347,0.0,-0.200202,0.506105,0.273496,-0.007621,-0.093069
