frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
10,-0.006507708208340675,0.005144139013988426,0.37869484070188725,-0.03919760226261663,0.004317447670925014,0.806765162114434,0.5895548157897974,0.00511927905688489,0.025380671153997943,-0.0005114889356741537,-0.03967964056520264,-0.00285082032410206,0.1084437496490243,-0.31785371770870813,-0.02887305242113204,-0.19489028619681542,0.3299062938758124,-0.24813580053622428,0.0465051652979132,0.01804354120695692,0.353484228040208,-0.6387524709504531,-0.5393341098925047,-0.003625769053379647,-0.3539318284152962,0.08532651813308371,0.044474762615181955,0.3942887828589883,-0.2757555047617437,0.08640460559929283,0.031110579341342096,-0.3445672562050054,0.6580824683194361,-0.5421145488096152,0.060738358812448864,-0.07246859031187075,-0.06585650005940204,-0.05555867629450789,0.1604888929117254,-0.0017503254176556848,0.024946763579854203,-0.0018741375401015031,-0.08637234338726013,-0.005930843740506453,-0.03778533824717045,0.04501876242704726,-0.04474723635234101,-0.040779295966611104,-0.04780802083691384,0.11301833730807259,0.027274962037351913,0.053221806919021356,0.08360485155041851,-0.07420472965917746,-0.06434184652074626,0.16392365212189453,-0.08055507959613388
11,-0.006990667097628963,0.005110515886901962,0.3786883685895856,-0.039532106780690364,0.0039041104240682715,0.8073166709665504,0.5887798937079664,0.00227791471833347,0.019857916888991675,0.0013066604907019388,-0.038095668955480354,0.0013418904115882636,0.11484053719782113,-0.31974158975766276,-0.030093678588655796,-0.19632089963159788,0.3338148156926902,-0.24811778579425922,0.0472738632681824,0.018089172644167293,0.352189775137229,-0.6388938606436356,-0.5396997946281441,-0.0022192901386953057,-0.3554096299078909,0.08492398276034724,0.044018098361068306,0.3974492279798881,-0.2751367047367905,0.08744029886689333,0.03228319363130929,-0.3453847127124492,0.6563397724630632,-0.5377507685253013,0.05858120712108779,-0.12166911589665402,-0.0623995680803944,-0.05232795926609496,0.23026183668205802,0.0003585611308025427,0.00844191421697036,-0.02134485532544932,-0.041902172118074565,-0.08279651810186583,-0.03254977609330467,0.05481069743280783,-0.09490151357105375,-0.01883556682520174,-0.006428182014273434,0.19717798159717692,0.03434139523749019,0.06252270035448163,0.062121984422520024,-0.03466248016367607,-0.16239333792895938,0.16737240397328712,-0.14344719095295033
12,-0.007292088029948228,0.004989253542528176,0.3787471071215153,-0.03967793269371424,0.0036282980956565984,0.8080890154422509,0.5877113579229661,0.0022756735476950115,0.024409211857417682,0.002461992254967904,-0.08169591944614532,0.04120441075411542,0.11896510645658533,-0.3227204823445743,-0.031369035144347815,-0.19698340456745922,0.3391167673430947,-0.24812145809099218,0.04684284186659202,0.017189746993938947,0.35180814115548503,-0.6420643316745277,-0.5406361009362369,-0.0014333411560673338,-0.35772788895813834,0.08457309546007565,0.04421763533461102,0.40217590212287535,-0.2743818489522441,0.0889055136134721,0.0335954587182429,-0.34595375541155243,0.6515867348022777,-0.5354196526506837,0.05500047117433085,-0.17706170439041463,-0.04433184129596628,-0.12037684165008417,0.23592853422583632,-0.02683116761614604,0.0095033587930074,-0.016480531805790084,-0.02203559614789713,-0.08647428475399566,-0.07207846294637332,0.14535861656168506,-0.19786127986784197,0.036879881941238174,0.0314342059211695,0.2914877336005234,0.03424679824139687,0.09054436533614575,0.05566093090928863,-0.047875917473122476,-0.1083468792354797,0.10768671719956213,-0.17481721713081058
13,-0.00794788517804541,0.0048976430415754195,0.3787868482797843,-0.0411674991874822,0.002974136573061662,0.808641340264441,0.5868522593784771,0.01229176170786043,0.01936338267103255,0.002116114282188497,-0.1228762530453743,0.10529557029367895,0.1310269148608417,-0.32682405793327934,-0.03186695224049445,-0.20113597329760124,0.3432519570617237,-0.24919103249890506,0.047653997619902695,0.01742995137193569,0.3513083512913131,-0.6423528320337955,-0.542582933145999,0.0035950545237720963,-0.36332408110260456,0.08639917803799677,0.045275466597915086,0.409108737323909,-0.27376683280713465,0.09106207348033916,0.034509630867680836,-0.3472997494113741,0.652005897293644,-0.5334432998373189,0.051588518435855366,-0.23412324490606484,-0.011771679788764693,-0.23496093512772598,0.24985844814071068,-0.03853878405045419,0.02384559445768441,0.04500806516301138,0.0549746752272387,-0.0632462164013553,-0.10376240625450672,0.20668854773136505,-0.37742943415461083,0.1327763785521137,0.05203975149021822,0.5394156844831757,0.019219317441239447,0.11568954058613183,0.06603786304100727,-0.006625973328763801,0.005856120252178965,0.05347620201431591,-0.18146269077881205
14,-0.008180543911521837,0.005217925660315915,0.37883175169280286,-0.042832784633224395,0.002774455127549666,0.809499073045777,0.5855500881199986,0.027465473659130043,-0.0038541926946758674,0.0008906520403292872,-0.11937843976602773,0.14468198579282768,0.14639537389207155,-0.3320854121408169,-0.0318399023358984,-0.20638184197256826,0.34911110526872313,-0.24966300945301034,0.04779666564489939,0.018990069600459403,0.3540071281645746,-0.6445941803305819,-0.5447865971864172,0.006834200753187269,-0.3728250663243228,0.08988415060216019,0.04629922539421975,0.4237525295022024,-0.2736130762545945,0.09353309523691737,0.03623697323988319,-0.346218794344703,0.6518209796123648,-0.5332806045701111,0.04774196354317837,-0.24668829330101727,0.04062213935552066,-0.2670184090778231,0.26327493537312563,-0.035300167654575554,0.00447982914001839,0.188386740641452,0.18355254957228978,-0.026471731801844256,-0.07946689676391061,0.14687679277590532,-0.6614269287490204,0.22715843050776888,0.005416660989822873,1.0874452469787714,-0.006842654579145013,0.14233785149100237,0.12404552940575957,0.1326568682628676,-0.05172735358708602,0.0046636893534207635,-0.17075118045372634
15,-0.008143509535345449,0.005989642300855315,0.3788224743613975,-0.0449164518686317,0.002615585982994598,0.8102139606853804,0.5844048331182831,0.04099949100767976,-0.022826644562279085,-0.001993502378536127,-0.15559347382788438,0.18048934854831628,0.14496484210397356,-0.33669158966532003,-0.03024206666627362,-0.21181670966071417,0.3537829544766487,-0.2506030392050881,0.04783319078550343,0.02496542099759377,0.3586504532742047,-0.6434117013058692,-0.5457616090165555,0.009470126234808309,-0.3897811582525654,0.09548551525830752,0.045492133037508,0.4526065472030599,-0.27404053899030045,0.09675558753997926,0.03947145204391122,-0.3419934746808594,0.6499368031501606,-0.533256752263182,0.04475847121770631,-0.255798235018119,0.13690414067565776,-0.2752278500802098,0.23853104757983606,-0.05848769685029287,-0.009069614449557992,0.3646216407215172,0.301745267184908,-0.0014336335073833473,-0.029513889027499296,0.1735500506638083,-1.1183532421176603,0.36529823818496726,-0.05879485301150001,1.900367445725383,-0.025050181994325238,0.1766203589478949,0.14144188395575005,0.27501148837547895,-0.05415025377821514,0.03254793738225181,-0.13485530494252979
16,-0.007828244492073791,0.007061592512769164,0.3787520115976614,-0.04758406279363383,0.0022408172464932707,0.8110022754096476,0.5831003729946453,0.03761312981658592,-0.044965150495067455,-0.005638296437777968,-0.14726848138952725,0.2129389993728475,0.11792454777110523,-0.34231734154154164,-0.02636373670887209,-0.21739095597577665,0.3586523471719166,-0.25200251732702206,0.04743388106691707,0.03357493522932009,0.3660769388519709,-0.6446515256708772,-0.5459671527475172,0.0137762027797396,-0.4175591960090292,0.10449608012955888,0.043947431273759746,0.4997672273312177,-0.27461508353436753,0.10059790959483317,0.04189464859811319,-0.3352183348096838,0.6496549694612362,-0.531978687074821,0.04234775134547718,-0.2472213016129335,0.22993236529204839,-0.21789555821838114,0.08641667424887506,-0.1374318383838155,-0.0457084334517981,0.4614355556178854,0.3642094430516954,-0.11264559520095807,0.02748322030036443,0.13062090625536857,-1.88928087769505,0.4618131678207772,-0.1596079980916435,3.108656617241061,0.10127775757061142,0.21615386676903867,0.0553122008322934,0.3576268249720502,-0.2647831140094342,-0.022655897020801286,-0.07504640885773808
17,-0.006913481357559933,0.007986041647600124,0.37859694250388637,-0.0500937730542799,0.002607108609462723,0.8113849908981262,0.5823557447395308,0.015736607673600654,-0.07975953874520614,-0.03325663642813891,-0.1102194304281254,0.2713970485078016,-0.0007850330607568106,-0.3465804417298374,-0.021044772054591685,-0.22053253198944942,0.3572396214466037,-0.2561003127404407,0.04600485344743151,0.04342284322230919,0.3732188309962725,-0.6479175251139075,-0.5446622802045409,0.014694962485023052,-0.4653523933603674,0.11395804197113861,0.03910781311384226,0.5769528118927023,-0.269989428687476,0.1054017422107408,0.041683940077202955,-0.3276884016819774,0.6393454785897832,-0.5341629881440141,0.04175661486339679,-0.25910866357751056,0.342589837968537,-0.27644245378802834,-0.12583358324541744,-0.17614782338094687,-0.05066289593614777,0.45762923685076157,0.3378683748935893,-0.1775288917089085,0.09570593684897766,0.05653261729535478,-3.186593559894675,0.484797632858543,-0.5688666443854499,4.892325926230429,0.26587424845598284,0.27652761288128463,-0.09572218735938494,0.3645009685439307,-0.5648212537608749,-0.2889096129598201,2.0762692771320035e-05
18,-0.005003365873506396,0.008672437178599533,0.37742174614053586,-0.053269751628708374,0.0036224136670594486,0.8107876949964374,0.5829000989217668,-0.014220375591035058,-0.09504512862339005,-0.12196686445849203,-0.21005865149344355,0.2515990060902699,-0.24110706332688006,-0.35268168808464206,-0.012660143190130611,-0.22844865412729778,0.3536190038420999,-0.25904843026225993,0.04540736522947116,0.051880104703350555,0.3795916738477145,-0.6517526813392336,-0.5421389152735581,0.016037507471553792,-0.5450229384048162,0.1238879854439006,0.02119276549834175,0.6954602643804348,-0.2639801135961282,0.11165901411008455,0.03806576110373779,-0.3206382960679266,0.6270621193108012,-0.5435350715932138,0.04234858185318803,-0.28169635096674944,0.5107385048405552,-0.316025558124422,-0.17322139487365856,-0.1460602746580414,0.05371589999835658,0.4016668486517627,0.2884159917492496,-0.3555396841127739,0.05339798958113873,-0.026271411043168186,-4.898633666499094,0.3754567591944497,-1.0511796635678232,7.224627754844917,0.6079947338467583,0.26378828525149695,-0.20591015402831764,0.3153469016878713,-0.8113896206996152,-0.4196157347960333,0.19576312290099962
19,-0.0031267938068229337,0.00864806149947196,0.3737182679255467,-0.056610849209132466,0.0023973081638672265,0.808261634998619,0.5860909435017307,-0.04319564207811058,-0.09337373579186514,-0.2001412703098046,-0.34726313162370887,0.1309937979740548,-0.550856344843873,-0.35784829576850735,-0.000615231860969476,-0.2331735543144263,0.35031076565165736,-0.26194272372676236,0.04815348944736577,0.0594895171683797,0.3847554706662425,-0.6621391124784185,-0.5425263606212953,0.013644106043296324,-0.6612977400203311,0.1289763123389166,-0.002939373428870673,0.865937922086499,-0.24566963933360567,0.11595327362080068,0.03344753391607025,-0.31507452561446253,0.6068898937617986,-0.5509476175358554,0.049587139779436774,-0.15618184782183464,0.7003804311039715,-0.039487801247883175,-0.2787645516304296,-0.07458416833868164,0.15179888125353458,0.2887384465574655,0.41478350674842984,-0.574551353767444,-0.2103438800299201,-0.3159008443986911,-6.56463582182879,-0.013719569671374887,-1.5824152507210743,9.73589675693507,1.3671224626708194,0.30935488672626726,-0.07422884844271865,0.28342491009010207,-0.9660110737452238,-0.4102584370539758,0.33082984428368917
20,-0.0009178373061205458,0.008178792393855524,0.3694160953281437,-0.05944274535645534,0.00017391702990257116,0.8038982176850157,0.5917889703096966,-0.06368135707562302,-0.09919503719517435,-0.1179471398609522,-0.3992582033914913,-0.02043592353450717,-0.7908029777494693,-0.35892896199751545,0.015355074054028249,-0.2300281661772131,0.3424684217768827,-0.2620317969958072,0.051479320479612546,0.06342964256564917,0.39618301411765167,-0.6747347354899313,-0.5505526704747549,0.003401473695606148,-0.8076083712779678,0.12333920265704561,-0.04210384453050122,1.0848961346578376,-0.20929521508929544,0.12403320957913525,0.03509660716602905,-0.3093012996643225,0.5884216763609923,-0.5599454090753728,0.0555817756245356,0.2059296137143285,0.9044911351849468,0.41878896607480814,-0.6866539744650624,0.13591900785398514,0.15144361649743945,0.17836071669039746,0.6634636616462464,-0.704287884037838,-0.30424918083382657,-0.44368715828522187,-7.392255451034066,-0.5679190876538682,-2.314287970975089,10.573469448198505,1.588632815892446,0.41196297016712274,0.0960767759812707,0.35842998352267064,-0.9572854317172336,-0.3359964909518398,0.16947495995855744
21,0.0014143535855909064,0.007379229993950043,0.3690003823311086,-0.06103166346345344,-0.003322765110704278,0.798446839804529,0.5989547055438043,-0.03827632788886011,-0.08413105154671235,-0.0050255325897960446,-0.49371580170098844,-0.028387012396063976,-0.8518653076207549,-0.3496111112199342,0.0355644135464284,-0.21642199567143397,0.32284460667305487,-0.25650596341260296,0.05421123410726335,0.0666239458359956,0.41129401713209235,-0.690310627839932,-0.5546963278546484,-0.004103380288112551,-0.9569879580616938,0.10625954883276187,-0.09551089226787422,1.2888767000144392,-0.18212432669790782,0.1324317924274856,0.03729060495532108,-0.3007373262735557,0.5685984764931092,-0.564387477173929,0.05636613817777907,0.4586764100158569,1.0819238538094282,0.7067934042996805,-0.9556010851057783,0.3961773875333266,0.08117970210507926,0.1600205759460193,0.6980616224622954,-0.8036636709251588,-0.0413462059489722,-0.32100261850589756,-7.142157448244246,-0.9568910465410342,-2.4057291695362837,9.065258119090208,0.593761120021908,0.05824318369204787,0.09503580827458086,0.3867633838182824,-1.0589487943185898,-0.11710201012880839,-0.05884354909198881
22,0.002739411839561074,0.007637030025257609,0.36921507402455184,-0.06499353427145164,-0.006967809012608963,0.793106206780163,0.6055657147719413,0.004523852950449651,-0.0645670528078347,0.02409604062589832,-0.5946932436088163,0.05298926986247121,-0.8967616128691678,-0.3405819055968812,0.05863202820640538,-0.2017564300052259,0.30424437837265156,-0.24618470149447413,0.054726508563815716,0.06983046560348995,0.4241054790161435,-0.7068812823269377,-0.5522065187127138,-0.009438631044629754,-1.0932946692077377,0.08506356079540424,-0.13833301131195258,1.447506459421446,-0.18554477028841912,0.12636293692681716,0.03889803949701228,-0.2938307643115912,0.5460637245882487,-0.5646294894805252,0.053228033660856044,0.4269753732275505,1.2069177413445076,0.8710169093251708,-0.7767497567322825,0.4796762780134037,-0.03579316702728343,0.22272589746207028,0.59804512806476,-0.7516600395520046,0.10572816978782484,-0.22694272080688616,-6.403745199126531,-1.176150592266125,-1.9722364166834687,7.071334032773962,-0.7622244700446874,-0.600185582088927,0.11954761605517827,0.3019960276606573,-1.3411532581407175,-0.13876049527238032,-0.21992464011229493
