frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
11,-0.006720132304069609,-0.006584719566557219,0.3464124274712854,-0.09227868252444797,-0.03356087113667567,0.9936520855599091,0.05489850218852666,-0.8943604962842556,0.06793470886564643,-0.09071283358862574,1.0070834489692884,-0.43067614798892073,0.09655090353527437,-0.9931914277278366,-0.0010485932018853132,-0.012872075517537936,1.1293486318323702,-0.429804531719907,-0.013053952308446826,0.3080810348219161,0.560834172007627,-0.16085651702896642,-1.7999997595950867,0.0949861260877169,0.2774223888273981,-0.5023726800840153,0.25930406100961984,-1.8,-0.15248025765177595
12,-0.006877488458814135,-0.006302982953529797,0.34661634681166664,-0.09136950766143484,-0.033299676266749165,0.9937312015929832,0.05514565813192694,-0.8905038066005968,0.06857468182150928,-0.09070393334245257,1.0045977351697875,-0.4294079423566231,0.0949896823314705,-0.990030973293934,-0.00029850089227444914,-0.012627133225199438,1.1276366911762332,-0.4290668881274416,-0.01296974465044061,0.31207339434396997,0.5618309053908336,-0.15897131189404598,-1.799999627948904,0.0950022181675707,0.27812986144404533,-0.5010647828377872,0.2598525304184273,-1.8,-0.1521746659972305
13,-0.006998523862300968,-0.00593566066801088,0.34682578571779354,-0.0903813475149199,-0.032941266506693045,0.9938120962402347,0.05553019312873116,-0.8861298775767682,0.06944612704379138,-0.0903797202627676,1.0016738808369137,-0.42818163170589224,0.09347210004427736,-0.9869661083513734,0.0002590482122590695,-0.012604608432997894,1.1264227471903103,-0.4280174706704893,-0.012378207319906192,0.31674571419262443,0.5631179779562748,-0.15566655377812488,-1.799999466715643,0.09487421781730977,0.2784313171126767,-0.4989847317384971,0.2602029343230201,-1.8,-0.15255256189111463
14,-0.006869461830318734,-0.0057281113780138105,0.3470034799626625,-0.08954226694904918,-0.03271860219355808,0.9938581071554872,0.05619375713936998,-0.8837578917845943,0.0705350151231077,-0.08953697115089407,1.000360964226341,-0.42631278208229373,0.09155216353047649,-0.9858637096514253,0.000715462743069929,-0.01259507997455266,1.1264232702316344,-0.4259458155258148,-0.01092472104732112,0.31860593344588617,0.5637832219041666,-0.15383622817517836,-1.7999994612790493,0.09500925539912697,0.2771773228954648,-0.49765169877923515,0.2602100008916988,-1.8,-0.1538571499533315
15,-0.00673432812106998,-0.005613116965751949,0.3471369244507947,-0.08950162282618597,-0.03249061560002608,0.9938391071670182,0.05672431995957648,-0.8829132443974791,0.07123854689798975,-0.08893034919398714,0.998885000033529,-0.4250665987243882,0.09029095209613916,-0.9856928016856286,0.0005240908526846703,-0.012777951544460608,1.1253215436800386,-0.4245419138811113,-0.00978248519162111,0.3192308003014272,0.5633479150796245,-0.1528421444546969,-1.7999994496647926,0.09481471575500765,0.27637579467141965,-0.4961532744508264,0.2586301945070469,-1.8,-0.15527159772539484
16,-0.006556829136703124,-0.005554606562893424,0.34725282897490917,-0.0899389272829054,-0.0321353193941521,0.993781916387795,0.05723472081909273,-0.884001178549945,0.0715974516390319,-0.08759279003553755,0.9984999931989517,-0.4236488299356688,0.08882340331527591,-0.9870074463938254,0.00012192620671986807,-0.01216023605499703,1.1247040042497234,-0.42323452970160425,-0.008633461560304678,0.318428937333183,0.5635302138702015,-0.15376520036952504,-1.7999994916097635,0.0935187513228738,0.27489163730621724,-0.4947099434935551,0.2572181410759228,-1.8,-0.1545649562370658
17,-0.006395782649486135,-0.005644522038951538,0.3473344645840196,-0.09102822145420342,-0.03186174797448062,0.9936548927102663,0.05786748748517135,-0.8876775710064133,0.07156635434335577,-0.08614262053291896,0.9997446454338158,-0.4218073345802014,0.08722327372661096,-0.9898028825816347,0.00016788161495744276,-0.010831003922551423,1.1236435639288933,-0.42245627674141284,-0.007644282390412879,0.31758752011130886,0.5626715584493057,-0.1544415697358936,-1.7999995280320062,0.09183797696968433,0.27370421963835784,-0.4938886091089424,0.25435329217387515,-1.8,-0.15305826003221334
18,-0.006124212064749466,-0.00582541945826069,0.34738364497179647,-0.09262677402822492,-0.03164650938338769,0.9935090543850611,0.05795289493953511,-0.8935777840251197,0.07176689260436804,-0.08381522546204664,1.0022189325872781,-0.41994389216779077,0.08508510660163458,-0.9945728469406223,0.00042392168969406624,-0.009070085473107163,1.1243002919902598,-0.4208100493950535,-0.0067325889933204115,0.3149825517817733,0.5601522092022346,-0.15368204131718682,-1.7999996620901022,0.09088779888665365,0.27253596326536916,-0.49331850747618355,0.24959395441585494,-1.8,-0.1516816543282955
19,-0.005952005707297478,-0.005927540405114144,0.34748421970375415,-0.09526850366558724,-0.0314742771373468,0.9932616805238227,0.05800444888965675,-0.9028081227670044,0.0722926331963567,-0.0817388455101149,1.006485081888857,-0.41799128532272,0.08256238486914669,-1.0026643470011412,0.0018157643981145989,-0.006797657899347671,1.1268427003540582,-0.4189958381170156,-0.006064870027360892,0.3120168930870669,0.5596145027103392,-0.15165325256850665,-1.7999998524405771,0.08625071665035222,0.2699231906862564,-0.4940423371056118,0.24563158538324445,-1.8,-0.1437936504902058
20,-0.006008944064059632,-0.006024100835922572,0.34753368373331617,-0.09886618901423534,-0.03148935481240698,0.992904855743037,0.05808480563106388,-0.9148416956530778,0.0742965682937797,-0.07779712235596808,1.0132058637048749,-0.4159745655916343,0.07994096075186527,-1.0144213589180955,0.003854624158231435,-0.004835726539384455,1.133258220147722,-0.41664096477475904,-0.005536734718915084,0.30983205809664865,0.5579881104882813,-0.1461233543578385,-1.799999999999078,0.08337172318942572,0.2670573657228516,-0.4959337525239165,0.24318585420220457,-1.8,-0.13358645463077978
21,-0.005706651668236576,-0.00622776506562698,0.3473027972735452,-0.10413287705524339,-0.031034905028219914,0.9923573632477833,0.058481126818777054,-0.9333679895433018,0.07430766307805532,-0.07502452648116417,1.023412707032945,-0.414738416747968,0.07892137954862335,-1.0345280904773457,0.005655545065613245,-0.002202913627663349,1.1449765123882334,-0.41293476684891833,-0.0053621503738015405,0.30328287385389135,0.5553255085166138,-0.13926688067881662,-1.8,0.08390152373163161,0.2593568476317991,-0.498635645745002,0.23826521952071028,-1.8,-0.125466248909824
22,-0.005374943273531945,-0.006533907547288428,0.34668682995255723,-0.11153322369682196,-0.03092639157219588,0.991531675448431,0.0588968156910472,-0.958702747302807,0.07551047613114574,-0.07118250645180148,1.0371045831202061,-0.4155856593577483,0.07858520219775561,-1.0612065083807543,0.008455983744961836,0.0006594916019359142,1.1603288402674392,-0.41014694297543924,-0.0054748790417971285,0.29319238689224125,0.5530073477066872,-0.13276944478618793,-1.8,0.0876250741182941,0.25091304198208964,-0.5003132595429013,0.2292580325262441,-1.8,-0.1214070560165248
23,-0.004840947452204765,-0.0071163070987109705,0.34549191688764824,-0.120564338670403,-0.030348934762282547,0.9904873936578658,0.0589737687841886,-0.990665137502462,0.07581080861999692,-0.0652944266668107,1.0547604647266986,-0.4179939264368739,0.07969917248671501,-1.093027994615242,0.0076212461714637286,0.0013318345247091377,1.1765311431990875,-0.41084500058391304,-0.00754019603419342,0.28053955176145806,0.5469408644595718,-0.12847896346398488,-1.8,0.09718449665203843,0.24132745963362975,-0.5021161289879438,0.2174848396867794,-1.8,-0.1190921660052865
24,-0.0060724730884237545,-0.007576549317123344,0.3434907055025495,-0.1330332518598173,-0.028858696866856607,0.9889605054783117,0.05853587036024619,-1.0307201712926983,0.07283217078769856,-0.05923875868436867,1.0825990565144925,-0.4207209227611557,0.08123164296945684,-1.1301529171562947,0.006681390873155726,0.005963076731062261,1.199418413705155,-0.41677271607388455,-0.01180558769794417,0.26639973307028025,0.542038601124484,-0.12867514299336308,-1.8,0.10496337603412972,0.23479874209515242,-0.5010674316472563,0.20662757155638486,-1.8,-0.1189933005037131
25,-0.007590199937523693,-0.008179142031165407,0.3405682733312987,-0.14661525719395463,-0.027628191867394552,0.9870851830269893,0.058339444809355274,-1.0752831240109346,0.07136174710718649,-0.051856258157995334,1.1152877075949306,-0.4289848499156574,0.085567083232124,-1.172552048738152,0.00407288615587279,0.0070061977474926386,1.2268577163813084,-0.42705059233344783,-0.014517248678537382,0.24813075703843168,0.537794292742478,-0.13100283048552103,-1.8,0.1135861814050516,0.2198119946958706,-0.5014432420293483,0.20632136076453572,-1.8,-0.11249147374966433
26,-0.009188354298696105,-0.008435519461554162,0.33709256598766985,-0.16171360994299733,-0.025584139662407714,0.9848436193304247,0.057246883068759025,-1.12699385615298,0.06558649435836024,-0.04919293465409071,1.1540092597273184,-0.43894504197272577,0.09292822129553098,-1.2217360374748458,0.0003517606877532103,0.008511598208201623,1.2598136805642308,-0.44022002001773913,-0.019329356695893567,0.22783660309251805,0.5311333592638128,-0.13227782579482253,-1.8,0.11156564853925595,0.2015013591765689,-0.49939825629643003,0.20539887423761471,-1.8,-0.10179732254023299
27,-0.0112119336630601,-0.008257615060611649,0.3333061411207353,-0.1778131496229909,-0.023671870469562806,0.9821117929181792,0.05725864633977818,-1.1785563136191473,0.06300931547620277,-0.0460575910130228,1.1910843406632994,-0.453121274515212,0.10339245479373108,-1.2713296659580502,-0.0019242611654961576,0.007041223712315865,1.2913125526427647,-0.459763588575532,-0.023638307172172003,0.21120426204217277,0.5229230004131107,-0.1376379686934922,-1.8,0.11209210994915432,0.18512194223513423,-0.4969178218565788,0.20737311974728415,-1.8,-0.08493516928830543
28,-0.013040820902220168,-0.007708482891391125,0.32928954551335865,-0.19633173971622353,-0.021272466003388647,0.97877876447823,0.05471252486045242,-1.235429098221121,0.05926956037644514,-0.04451439002325689,1.2260838118816997,-0.4704742643672383,0.11376206726886716,-1.327627541299873,-0.005149101951731382,0.006076725304327175,1.3252777064291106,-0.4807237706255615,-0.03173196541800169,0.19068047647467268,0.5105410919473811,-0.1374198978253354,-1.8,0.10635285281633386,0.1676141448565148,-0.4938999208035171,0.2038258713807327,-1.8,-0.06457072398231894
29,-0.01639426088008198,-0.006973378939276459,0.3252214042958942,-0.21718766811900678,-0.01864037092499756,0.9744547612206224,0.05403676270157979,-1.2951650472530554,0.0556207422673559,-0.04262803936792471,1.264098852347323,-0.48350957680741563,0.12216844475712259,-1.3855071058261854,-0.007219930716854242,0.006790546624562683,1.3586464541318273,-0.5027427573987042,-0.03948027582316792,0.17553071198960696,0.4990477967508718,-0.13629066063833847,-1.8,0.09643640225250379,0.1518101677845178,-0.4891193663221473,0.19956834950708258,-1.8,-0.047789477863125596
30,-0.018182107304564255,-0.006892775146944835,0.3211758382724348,-0.2384029719425584,-0.017185513996464844,0.9695410995471772,0.053467161571232345,-1.3571578927703014,0.05810341515752508,-0.0371729095713193,1.2978657848628754,-0.4974356450145368,0.12785822720193551,-1.4471188880400985,-0.012052165096402051,0.003174145113289551,1.3898991083112344,-0.5211555552474867,-0.04370997875338316,0.1645473726973582,0.4845399884859512,-0.1278917152551105,-1.8,0.09248115934641889,0.14253866615991276,-0.4881693454761302,0.19111457068828241,-1.8,-0.027648123148134293
31,-0.02039814330312729,-0.006719326266826005,0.3174008579279877,-0.2589723730491532,-0.0153868616054472,0.9643751916149036,0.0517401612380866,-1.415005478601437,0.05798128455467805,-0.03254140111231682,1.3299930246691858,-0.511169667161978,0.1309636137462652,-1.49969985596286,-0.016048977374457308,0.0037917683562071923,1.4160052222180795,-0.5382773057840954,-0.050367908231903014,0.15387596180060886,0.466442453747546,-0.11927024259039574,-1.8,0.08953558657251309,0.13426214178112467,-0.48087520700374414,0.1765577733255398,-1.8,-0.017260778095218383
32,-0.02457263294615317,-0.006432512528144479,0.3139986543945726,-0.2756096528012524,-0.014624795205534256,0.9598108087453616,0.050878738816370984,-1.45727663083237,0.05995291097846298,-0.029165445987649016,1.3571537754950134,-0.5276816929100895,0.13535249807057162,-1.4999999981240997,-0.018502917379396862,0.0037130314575839155,1.4024753135666816,-0.5623563518684068,-0.05643434786298222,0.15505628690025644,0.452033444568309,-0.11023377225511567,-1.8,0.08235964915072792,0.14400128253315608,-0.47458260700189314,0.16098529676749296,-1.8,-0.007809371182226804
33,-0.029287228780698907,-0.006110293660911182,0.31080675704360916,-0.29087271023254996,-0.013483965336140902,0.9553498988490317,0.05017788247754345,-1.4910433362996933,0.05545586675277698,-0.03145459156187092,1.3796591609087079,-0.5499850957238424,0.14203918522341347,-1.4999999999999882,-0.021561419000556054,0.004749607198526737,1.3883213859684396,-0.5891391626238235,-0.06394897940132467,0.15293540630387806,0.4399482721129955,-0.10357758808417451,-1.8,0.0791972135149201,0.14959960405130637,-0.4720988806093308,0.1541997677560596,-1.8,-0.005569882882882967
34,-0.03452826641575553,-0.006216775952117469,0.30794639023831605,-0.30429290762425343,-0.0139267635737421,0.9511225009882922,0.05077262785906108,-1.4999999440208518,0.05720884704035652,-0.03197518009760905,1.384106159087796,-0.5787806259600575,0.15017553690193616,-1.5,-0.02194397338786251,0.0046971915217814235,1.3797444456570918,-0.6203951744826295,-0.07210978350996378,0.1524281634479922,0.42703850598376203,-0.09589664283822333,-1.8,0.08058775784725929,0.15847556816891367,-0.4662707928207378,0.1474771030733337,-1.8,-0.0020962361294421875
35,-0.04070764152552234,-0.006102759857663054,0.30555380943971244,-0.3165407223590003,-0.014499070929343261,0.947107527492804,0.05078463741226926,-1.49999999999965,0.05839919673545439,-0.03377238311927544,1.3816241158991038,-0.6018199416900472,0.15725510985941898,-1.5,-0.021236229048372163,0.003289142328517461,1.375214769829916,-0.6468057327922965,-0.0815043595166641,0.1457874940438758,0.4182706404343603,-0.09381408751684965,-1.8,0.0815893226069082,0.16341711243400495,-0.4619227683956449,0.14316237801910903,-1.8,-0.006988365129316466
36,-0.04794075468039381,-0.005931196672216227,0.3035619810684896,-0.3288788845829956,-0.015060548583629681,0.9428743017515903,0.050989315040077955,-1.5,0.05737170332787394,-0.036821056655054106,1.3823720727209,-0.6234402870242699,0.16662579211037457,-1.5,-0.01853123578837877,0.004966443057478543,1.3746306797984225,-0.6730933955823806,-0.09175250377416348,0.1336456139563438,0.4086666255745579,-0.09864322877164812,-1.8,0.08622060413501174,0.15754420886709591,-0.4580262393630203,0.14434547667632858,-1.8,-0.021121754739458876
37,-0.05480064901466954,-0.005789011133530946,0.30322563764312,-0.3376199536056335,-0.01625729239206264,0.9396800366718226,0.05243945129242915,-1.5,0.055096514505948935,-0.04180935990198506,1.3876330670311274,-0.6369181742087222,0.17501434457574508,-1.5,-0.014284406533672711,0.004304286074514351,1.378241290534508,-0.6914397632480445,-0.09888634732077303,0.11550824150429853,0.41032001078335417,-0.10473243522622601,-1.8,0.09335947491687646,0.14346567517026404,-0.45249784469023896,0.14172717365005136,-1.8,-0.048320703989917564
38,-0.06233826956758334,-0.005526253948129585,0.30488160639979817,-0.34213790361089025,-0.018554374484327077,0.9379875229890878,0.05269532063699921,-1.492935682798818,0.05174354119099849,-0.04993931847497361,1.3935704089666419,-0.6440859905904025,0.184956503757667,-1.5,-0.007483920328504603,0.0020615135127028785,1.3927233147530256,-0.6961568471609841,-0.10335038722223479,0.09277348416215563,0.4188863254126766,-0.117132312521656,-1.8,0.10611669287549602,0.11889454121308062,-0.4502258430392333,0.14148913316779582,-1.8,-0.08121854286396306
39,-0.07087299562342574,-0.005302430121990466,0.30955694852423976,-0.334777326162143,-0.021127741704706913,0.940497037679876,0.054250184640826135,-1.4216367126380498,0.050391361079814796,-0.055470141938443775,1.3618491283189473,-0.6499697736644044,0.1979435930442348,-1.476820662698229,-0.004424624153377594,-0.0013420853698357885,1.4032192747338006,-0.6999344078531652,-0.10531654328949495,0.07907742776433897,0.4402286081549744,-0.13093880992122986,-1.8,0.12010049364432497,0.10071672210338675,-0.4506138504529567,0.14368941807587504,-1.8,-0.11899253697753644
40,-0.08012369888339131,-0.004886602550470053,0.31722589818249025,-0.3105733097362704,-0.024324459529440515,0.9486738415256927,0.05450213163670554,-1.2985339388541783,0.050941594224266765,-0.05868652504474797,1.2992596021736011,-0.6518076897112831,0.20499683691436724,-1.3579218110717044,0.0022326924635652804,0.0005635615177591435,1.3530698316044365,-0.7000033723891455,-0.10493809474638909,0.08004325492305375,0.46796183345365994,-0.15085950766502643,-1.8,0.14605204140014041,0.09826537524042435,-0.45112303549448357,0.14958162478936277,-1.8,-0.18192718397652022
41,-0.0882908669459025,-0.004724831733977178,0.3289842674920571,-0.2705129290886071,-0.026710592435136883,0.9609538019682551,0.05174060233919272,-1.114480874528303,0.04736528164186803,-0.05412809904769211,1.1818402335130709,-0.6407309493171018,0.20252241143046656,-1.1711557133540162,-0.0014463238614578766,-0.00022011816233781425,1.242754103722799,-0.6889203915397637,-0.10282276313983839,0.09924299949047136,0.5100869985128915,-0.16123370070028253,-1.8,0.18633138028956947,0.11832623302482366,-0.4554974156792798,0.1443386630088306,-1.8,-0.2731356130049381
42,-0.09297013699516446,-0.0031525068668019243,0.3458741549847616,-0.21639878219561579,-0.02511042663688498,0.9748353276931128,0.047298175650126235,-0.9039431353138005,0.03647752354930506,-0.04778760586618327,1.048351056319344,-0.5837650370180716,0.17562570853731105,-0.949837727881873,-0.015432153631006952,-0.016568889832573683,1.0964586493096549,-0.6445351543675608,-0.09069397993427637,0.13619334133740496,0.5549961493738753,-0.1656781385786489,-1.8,0.22711040565150303,0.15227154108176394,-0.4661029200767013,0.12194722702972176,-1.8,-0.3318246498059583
43,-0.10545009771798075,-0.004340401519986261,0.3690971239109878,-0.14848540689385864,-0.024989663837060007,0.987655751673989,0.04317078672163427,-0.6420430575493826,0.03465692473012217,-0.04821053804967726,0.864120876829858,-0.32862388045236174,0.10317195213479277,-0.6721742470171168,-0.04094879226233654,-0.04189853949635132,0.8823597079726138,-0.2873686823056629,-0.02833949940149397,0.18838132946916436,0.6054376023772754,-0.16128091691039675,-1.8,0.23465526135955958,0.2120774165111083,-0.5017507614569843,0.11993569640282074,-1.8,-0.3447708932503961
44,-0.11840477182411613,-0.005617071058117599,0.3957244783643051,-0.0880418428586554,-0.023242553355908815,0.9949239476123305,0.04283405289075023,-0.43603889624603553,0.037303063381160996,-0.04511278494000315,0.7208663120158771,-0.07992877053123187,0.03026226818098062,-0.4566427858550064,-0.06614308526026012,-0.07773592512417697,0.7149491057475384,0.011057264695709002,0.09633352425695618,0.2660787643425587,0.6372582973132781,-0.1381570689357421,-1.8,0.2104155292896654,0.2705155594157764,-0.5292325438478659,0.13830670930077466,-1.8,-0.3184579930182752
45,-0.13251513261238781,-0.007583762593605793,0.4189577018457593,-0.05981186227723614,-0.021102293278909674,0.996824609410076,0.04814491067340713,-0.3650624911548183,0.045321025354921524,-0.011402790890982372,0.6945870912912149,0.17796921476939967,-0.046666316350259786,-0.3986753962415239,-0.08750614443882272,-0.11038191510397462,0.7075869770692333,0.23619206531147907,0.15657721091080534,0.32024334207737454,0.6564106749059317,-0.15206684742393287,-1.8,0.17101295087511775,0.31713634957378756,-0.5504452482369653,0.16739285901054393,-1.8,-0.262701523870087
46,-0.1467096785883147,-0.009802700052127996,0.43519123766154394,-0.06138484563137388,-0.01965551414130041,0.9965380154844019,0.05251233364710396,-0.4170451310435482,0.0448949147436853,0.008949896308201121,0.7628360378636891,0.3310751898751533,-0.0918743612179825,-0.4638606922794246,-0.10123469332105946,-0.11104535679332825,0.7897268720967863,0.382042202198251,0.17504553754183422,0.36632190786997154,0.6473145243533663,-0.13499509997406023,-1.8,0.1594873202893144,0.3538034371848781,-0.5517697885321292,0.15910060050534883,-1.8,-0.19947478874866031
47,-0.1580252144599659,-0.012259777188072456,0.4432484888884551,-0.0787415171800767,-0.019536571647445447,0.9953389372973982,0.05213919581400761,-0.5372817089175735,0.05093404797242519,0.02630193631535859,0.833415860328511,0.34631166841677063,-0.09770541347074126,-0.585519315589737,-0.10465136178569519,-0.09811087976592021,0.8376357168812749,0.3685611998644077,0.1697824795550917,0.37693019717057363,0.6334836575559261,-0.11650798135704404,-1.8,0.14442705220680027,0.37109527277523713,-0.5506232165060847,0.13751998163466495,-1.8,-0.13517884500685415
48,-0.1662946214908018,-0.01452399186089806,0.4453963514457697,-0.10468881862332975,-0.019608474791480982,0.9931815206729594,0.047394366388343045,-0.6784320738538774,0.05097308252771389,0.017465906492723865,0.852166499361396,0.2952438003191597,-0.07137017748798231,-0.7202731317312485,-0.10276842871858358,-0.09495142648350847,0.8510093658225323,0.3346553468854216,0.13258276649627176,0.3744801044260281,0.609848048365608,-0.09537451119130605,-1.8,0.1374165520382487,0.38048426675900565,-0.5437532282955627,0.11273494161504172,-1.8,-0.09105342210341684
49,-0.16989310948485975,-0.016431321734655117,0.4441164954343087,-0.13625993660772165,-0.01728095285086017,0.9896976624871552,0.040412067649255284,-0.8246785973818505,0.04986104247896133,0.025604140736513244,0.8090975165803552,0.25060372541426085,-0.07419390180256669,-0.8506585745744017,-0.11161303962183647,-0.11164698051656664,0.8011367309339563,0.26402187014778183,0.11708929608608531,0.3581382613576845,0.5871198287271248,-0.07344461765620003,-1.8,0.1542608011677184,0.38055057275210163,-0.5373886902581212,0.08530460466691164,-1.8,-0.08100508209486265
