frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
12,0.0002483404948657411,-0.006999147804290766,0.35578446456634827,-0.12153731045576639,-0.02522862751156127,0.9891340974609737,0.07877776184384777,-0.9276006683933286,0.09169936579574978,-0.04441634834303427,0.9340103825514426,-0.38313931775485854,0.09637587271108249,-1.038845960131338,-0.06828014348074558,0.005899512989018278,1.0256046873555764,-0.26927200792626377,0.054581096426176125,0.2030613136205868,0.5397743618272451,-0.07354970426806717,-1.8,0.1510359622330986,0.2283170992034994,-0.4913604023533668,0.1859843429832361,-1.8,-0.3673425808854578
13,0.00027499145460012294,-0.007158247407005608,0.3556516227680996,-0.12151940182664436,-0.02506622041739298,0.9891365906747374,0.078825913011128,-0.9273075810925759,0.09076921322814334,-0.043870199936014875,0.9331360807584229,-0.3854184353132543,0.09743749277933826,-1.0380056500329957,-0.06883941482921538,0.007236504677128828,1.0237784710868958,-0.2715812129030093,0.05416719147797965,0.2036192324421803,0.5381212089412912,-0.07556296468531938,-1.8,0.1538097383493824,0.22921921079778626,-0.4905732837741108,0.18339928297291985,-1.8,-0.36710737354952444
14,0.00040394484267011684,-0.007351401859543677,0.3555049659675904,-0.12163479171048101,-0.024679925521053366,0.9891455838821906,0.07865680268217869,-0.9278624643887419,0.08931033309544649,-0.042776570127803726,0.9326301443037373,-0.3877577668931936,0.09844083827515392,-1.0377429033933003,-0.07023047384538265,0.008536716073833356,1.021935482976213,-0.2744136731620662,0.05360741854431247,0.20283529757324242,0.5371172463257646,-0.0784432151371551,-1.8,0.15682633869586782,0.22931343039483607,-0.4900349294889545,0.1802696470905115,-1.8,-0.36506681759457965
15,0.0005951862583483248,-0.00751347789421443,0.3553404063643139,-0.12222231574989069,-0.024170374910358894,0.9891096537715315,0.0783555443181114,-0.9306765306950819,0.08757175798481635,-0.04186618768647172,0.9343157171798356,-0.3895035232468669,0.09914477499114062,-1.03960725134112,-0.07142919742896243,0.010276684763066288,1.0220690851671346,-0.27698192172502334,0.05305170705032205,0.20126518801147072,0.5361428782641714,-0.07988320886848206,-1.8,0.1573097127962595,0.22837728738304258,-0.4891250292512748,0.17549844898496977,-1.8,-0.3599440558593537
16,0.0006423885082590385,-0.007633828450889032,0.3551418428502738,-0.12353203411606298,-0.023620340777518043,0.9889960646113234,0.0779018628276413,-0.9362038426332845,0.08568635141965895,-0.04125061916925738,0.9387131778840719,-0.3908087412592811,0.09968728244629821,-1.0440441573981187,-0.07211367626083012,0.01239623588256193,1.0250074615852216,-0.2792353465816362,0.05232902684974626,0.20110930670317176,0.5345576114463593,-0.07915384154459901,-1.8,0.1585285181572437,0.2283569938684407,-0.48854960405290054,0.17006943010708198,-1.8,-0.3538735256268783
17,0.00043131655584237343,-0.007560090121256982,0.3548872909757136,-0.12614084721650612,-0.023042537091386265,0.9887607201697274,0.07687500502332267,-0.9445103620720037,0.08398046864242756,-0.04111664397277324,0.9435435503281417,-0.3933659505471853,0.0999917632400499,-1.0509526162818303,-0.07186115635149984,0.015070368688931005,1.0291048766011786,-0.28289466943953073,0.051207197383525034,0.20104441664352904,0.5346704172512255,-0.07973720312576964,-1.8,0.1593058165488419,0.22849488948465463,-0.4878446978945242,0.16563264449126752,-1.8,-0.3452471876419547
18,0.00010879114692775543,-0.007495578223201408,0.35454205768316477,-0.1288885991326851,-0.022539187916685112,0.9884787307710896,0.07608884829491029,-0.9534663423314997,0.08184111217971413,-0.04182842941513403,0.9496544295411184,-0.3965558202355772,0.10086768436284153,-1.0592089682255437,-0.07190047534780154,0.017114319415314615,1.0351596625604367,-0.2869800760384517,0.05004014762424398,0.20236135502612695,0.534509987626446,-0.07965630479875394,-1.8,0.16052645816356825,0.2294500492967633,-0.48749341926288603,0.16270366956274382,-1.8,-0.33628073680598486
19,-0.00034221513575383665,-0.0073337071426657656,0.35404361681253266,-0.13289674354827108,-0.021679307197340913,0.9880336265727383,0.07521978433384995,-0.966388605102891,0.07874182882602579,-0.043188735791311335,0.958530806052173,-0.3997783614360103,0.10176338428323503,-1.0712822650409806,-0.07227358845078873,0.019500222106089517,1.0438416528046752,-0.2920045217262559,0.04877907174799681,0.20334073257693477,0.533863897263727,-0.07946727855418795,-1.8,0.15789569140641424,0.23048385735187119,-0.48561447327857454,0.15899923557070836,-1.8,-0.3283537215516548
20,-0.0012042564153430242,-0.007190798140765024,0.35340325000504713,-0.13761217081991778,-0.02102005489401614,0.9875156829020747,0.07371447454151321,-0.981926006330061,0.07595220388911958,-0.04365736090576509,0.9710247322448914,-0.4025006823812405,0.10177214790246582,-1.085491137838237,-0.07226313874576629,0.022262655007775668,1.0560979523215268,-0.29691354321510516,0.047076098458952664,0.20512949944157483,0.5319104949516618,-0.07856147530482858,-1.8,0.15576433014963958,0.2355632542589396,-0.4844556620432124,0.15521470985085725,-1.8,-0.32086559428963046
21,-0.0017060799849621798,-0.007244412107963611,0.3525880722136019,-0.1417725645830826,-0.020552750254660225,0.9869974952267422,0.07289765980223467,-0.9973821970666936,0.07357651460547973,-0.0440589735672344,0.9840448874939627,-0.40599476352772484,0.10287541535569095,-1.0996996383917397,-0.07279399603983852,0.024057530433027267,1.0680067549223302,-0.30268964434954576,0.04579593531797292,0.20342830077915658,0.5300608003027777,-0.08150030393382339,-1.8,0.15683123196271784,0.23681630381906804,-0.48409679304421643,0.15131398427998918,-1.8,-0.3134362064182234
22,-0.002908639429275022,-0.006949569403403363,0.3516614383874321,-0.1466200848980346,-0.020011515222482745,0.986391414998876,0.07165239967725406,-1.0124336184149167,0.07135087622224227,-0.04482943206374733,0.9974048876073578,-0.4110183451726427,0.1056480943958868,-1.1138841321050172,-0.07253903258100837,0.025811422893020616,1.0821539871490744,-0.3103534271814838,0.04348100358196806,0.20362075441262942,0.5304583101923541,-0.08534900817114949,-1.8,0.15101456012816908,0.2418107346091194,-0.4814765343716569,0.14689500033574204,-1.8,-0.3032243725131366
23,-0.004644681780041171,-0.00678729121328601,0.35052043086794943,-0.1518298292737137,-0.020059216696113238,0.985625455662092,0.0713287594112411,-1.0277462308492953,0.06992071771915041,-0.04614477024031634,1.0122461916035033,-0.4177151736635933,0.10922055388920476,-1.126834176313573,-0.07041505888294751,0.027853296780346048,1.0944154932437509,-0.3221896593044203,0.041252688326583006,0.2037867409306482,0.5294059196627305,-0.08897665630613111,-1.8,0.14709283066233883,0.24737006601881176,-0.4795562193624889,0.1419124138785095,-1.8,-0.29024333213043924
24,-0.006399055327073892,-0.006642962563403482,0.34907523824335895,-0.15729719370651865,-0.02008826399386354,0.9848464462735103,0.07022486571154417,-1.0447578302987355,0.0679103804737716,-0.047830368138379986,1.0280408445864702,-0.4268364796203179,0.1138823202951678,-1.142817408471955,-0.06799668459155545,0.030783443873392838,1.1102583624930418,-0.3340868092363708,0.03710019809629495,0.1985614467344678,0.5274586902205224,-0.09447205772573723,-1.8,0.1413651187932649,0.25005251283594165,-0.47895367878387834,0.14116432033733448,-1.8,-0.2781292656881572
25,-0.00870773628797505,-0.006556323012864682,0.347406317877518,-0.16442955534021741,-0.020564430039047173,0.9837500798148527,0.06910720665790547,-1.0631731495295118,0.06709879676436815,-0.049776022957901934,1.0433412493607048,-0.4395823203622096,0.12099040849750764,-1.1601369472367824,-0.0656243358753274,0.0322172472286159,1.1258196919434393,-0.3492490512641468,0.03251727414817181,0.19127694420005206,0.5267393331623486,-0.10107783010132469,-1.8,0.13433722133055886,0.25027836864463915,-0.47749607496819196,0.14039755393482606,-1.8,-0.2656588895584412
26,-0.010614901729287857,-0.006334684199091613,0.34541838446211787,-0.17130149908868406,-0.020266176874455637,0.9826712455292826,0.06784026602830481,-1.0859928437678372,0.06467463451878981,-0.05130033213271905,1.0637915982478126,-0.45125104376506475,0.12605112653586562,-1.182694180821395,-0.0643052801803826,0.03472468393938056,1.147353206440409,-0.361946911859497,0.028068162279159654,0.18049070497773417,0.5270809604985764,-0.11060423621608749,-1.8,0.13114657173145192,0.2417987570016918,-0.4746503574494486,0.14557647582800107,-1.8,-0.2581582080690607
27,-0.012979980764333997,-0.005846452863542172,0.34335943355373827,-0.17928655904892507,-0.01987132668906892,0.9812884170605676,0.06733871592760045,-1.110328391576609,0.06378918972324009,-0.05202396376573783,1.085090647907852,-0.46262314131059945,0.13170626717751766,-1.207725310100464,-0.0628826064870226,0.03564420482537107,1.17071321875329,-0.3753945478926744,0.02384162621621374,0.1690398055312506,0.5323328705625606,-0.12413888482990572,-1.8,0.12466600593864766,0.22989235709460276,-0.47273925135891814,0.15435198459966595,-1.8,-0.24474208782817633
28,-0.014938871123860166,-0.0053031150361954275,0.3410906513746762,-0.18666244517406902,-0.01918026577715116,0.9799885186286419,0.06642102319593979,-1.1353452275953109,0.06377747599842216,-0.050452796666759725,1.10845075930371,-0.473778808953004,0.13564681445370214,-1.2325233328119516,-0.06335142846764885,0.03543329074293697,1.1946765505552155,-0.3899041400539563,0.019783409582118494,0.15820194713727315,0.5330890072666371,-0.13290126409891023,-1.8,0.1270300010341257,0.21768661219933305,-0.46974449220387293,0.16154833371776828,-1.8,-0.23881568069624556
29,-0.017392805922647383,-0.004929691431995109,0.33864399295319736,-0.19484608975894072,-0.018436175874077077,0.9784559568915836,0.06571947312757738,-1.162060060396844,0.061583647337925,-0.05073131637314955,1.1342337898481578,-0.48372192286501503,0.14056102280360314,-1.2585216745886478,-0.06306046087763016,0.037184412385356226,1.2196337859420447,-0.404272521144442,0.014851746280569745,0.14882559536923315,0.5306840485561387,-0.141928031907204,-1.8,0.13097017160007005,0.20950660217420758,-0.4667930872636273,0.16782166181991243,-1.8,-0.2361241151097022
30,-0.020168472449713964,-0.004722728190293948,0.3360951252188749,-0.2030944369266575,-0.01774028753333402,0.9768265437735997,0.06517541919314654,-1.1884503550148697,0.057570440721109395,-0.05245503133344375,1.1618989682137486,-0.49347195007335115,0.14413870666937206,-1.2838936327320674,-0.06208683704281537,0.03980049815466019,1.2454038367913771,-0.4180446116743899,0.010939361530393873,0.13894658905550097,0.5241411814092162,-0.15074247771213356,-1.8,0.1362345010819337,0.2005088051365549,-0.4618150302471034,0.17229176050888978,-1.8,-0.23242028452508376
31,-0.02314936750888349,-0.004156305396758956,0.3333187083624069,-0.21135418817718496,-0.016812724479958803,0.9750637064158212,0.06555538014660087,-1.212997096262338,0.05371212051803685,-0.055031165140361715,1.1878482111514175,-0.5040384207510802,0.14981747011868224,-1.3076593866759167,-0.06055630499682944,0.04110381276754903,1.2689804259396333,-0.43337774411533764,0.007058325256281353,0.13250840270160932,0.5193766132088738,-0.16263390554550727,-1.8,0.142990789064752,0.19380983651679126,-0.4557311252484717,0.1766933397768605,-1.8,-0.23618175806884237
32,-0.026235698246409356,-0.004014149139414444,0.33092196611990216,-0.21855001577220826,-0.016108241927915986,0.9734617235471268,0.06594458231436619,-1.2335972760104588,0.04872139840155717,-0.057305631965972915,1.2125703403512778,-0.5143268043602516,0.15438783173114023,-1.3274175279326204,-0.05824282594821467,0.044693145062547554,1.291338108385994,-0.44637551264319525,0.0027562049843234872,0.12183613805423556,0.5138888991737136,-0.17380255741048004,-1.8,0.15203185973653413,0.18530811350066986,-0.4514853348606234,0.17981197972023585,-1.8,-0.23737638831579447
33,-0.029737144137530747,-0.003772444448697095,0.32929589466511106,-0.2237118506219262,-0.015552549407791888,0.9722494393047881,0.06664948514246792,-1.2449188445870478,0.0421308258199621,-0.061540479938831105,1.2321278638001216,-0.5222489344360335,0.15979097999740446,-1.3371432201274724,-0.056195695769756554,0.04757948498031135,1.3073821412526088,-0.4586584108865885,-0.0008625887081945565,0.11614338857212327,0.5104190518490799,-0.1842889665751955,-1.8,0.157351413560738,0.1803710732738851,-0.44798333367837606,0.18119064203705557,-1.8,-0.23705924805857742
34,-0.033585074857354014,-0.0035793145457680424,0.3290067525959399,-0.2259419797239566,-0.015290237706309674,0.9716598238456178,0.06777622852893614,-1.2401692436868461,0.03519161507003083,-0.06685373908238387,1.2372678319997283,-0.530018057946103,0.16690685575601277,-1.3330117374031782,-0.054390016762040624,0.04987198920064784,1.3120940564652728,-0.4672929640697898,-0.0023325403059381343,0.11208450686074443,0.5086596422976689,-0.1959497058570953,-1.8,0.16165979901639596,0.17857831235894506,-0.44442813093965516,0.18356626121537542,-1.8,-0.24924537073108813
35,-0.037960988266630274,-0.0032491195269604505,0.3309577658991332,-0.22442366914784506,-0.015704700641806714,0.9719790196986022,0.06814810613446301,-1.2147088568026192,0.029875892372424835,-0.07320370867831719,1.2223591145693975,-0.5336082723911268,0.17170335690306682,-1.3078987467025371,-0.053033486840276804,0.04951331422620651,1.299036632599394,-0.47047904251122075,0.0004305010332354103,0.11390421546961667,0.5115108613516681,-0.20676462713636096,-1.8,0.1697178703407229,0.17674380182856997,-0.44285119391850986,0.188176644753709,-1.8,-0.2687264407263063
36,-0.04230936345112294,-0.00253264671894057,0.3359047812340519,-0.21449955245776517,-0.0163854214436525,0.9740076093135994,0.07092698329083985,-1.1579216673620256,0.028112453461875353,-0.07994262209791358,1.1838268977441022,-0.5244610859073948,0.17181828044317737,-1.2533822160111099,-0.052052325849137326,0.045216759360390844,1.263131378095048,-0.46213014053226653,0.009348150634299068,0.12862490210773866,0.5184310795662529,-0.21156808354551898,-1.8,0.1864664206400334,0.18201223558990995,-0.44102257741722445,0.18848992697031847,-1.8,-0.30121709741189595
37,-0.04585297022085488,-0.001058576469241619,0.3443717613402694,-0.19686059572907227,-0.016571839877131067,0.9777344417501975,0.0707576242373287,-1.0702095255551962,0.02961591106528896,-0.08461014671412954,1.112296719500529,-0.49886995847955384,0.1624567398015249,-1.166861864296997,-0.055687212152391224,0.03472638297495894,1.2000900495396627,-0.4403754270685036,0.0219286829571385,0.15501601079033087,0.5324315574621905,-0.21332531522270745,-1.8,0.21142391491367937,0.1975901018421366,-0.44195206521297864,0.18316052344614575,-1.8,-0.33865544131901676
38,-0.04914371837181633,0.0010204361016273855,0.35647616194030596,-0.17098427851102524,-0.01704571818800932,0.9826070519968794,0.07040739563086251,-0.9409354806151214,0.033925998165391026,-0.08162384510686997,0.991192923680356,-0.4518926168425606,0.14584497309664254,-1.040365811501592,-0.05620825752536755,0.01808027245386104,1.103601039695249,-0.40056712932083394,0.03764339054227932,0.1896827363583954,0.5506885864473786,-0.2077789189266865,-1.8,0.23964478012857549,0.21919168454631474,-0.44193251962255553,0.17209843859847312,-1.8,-0.3883917758570792
39,-0.05004354699094555,0.001801730424017082,0.37251857024674095,-0.14257589251635283,-0.016828369445976973,0.9870762400682939,0.07119983951944463,-0.8120980380535728,0.03312227024525031,-0.07799836157048892,0.8651099830146867,-0.3734005566999854,0.10846479450092293,-0.9022922735462284,-0.06743684181362329,-0.005100570227866971,0.9742914138955807,-0.3397788876536044,0.06772079307271618,0.22391402892651943,0.5684732898002419,-0.1971479329538459,-1.8,0.2625341260297138,0.24415445582973003,-0.4486299139243166,0.16255835320996392,-1.8,-0.43359626241705485
40,-0.0550726525559283,0.0011058014326507386,0.3918569686369078,-0.10823591622441797,-0.019079613229522577,0.9913915409206034,0.07116015309949443,-0.6522784561917572,0.03890773082929277,-0.07328950164076242,0.6983073315267394,-0.1471871377659478,0.0463339966305838,-0.7309528750105588,-0.08230340229494071,-0.032036059243470125,0.7993772021168808,-0.0458561604123206,0.1059300711887566,0.26918891097260017,0.5919579640351904,-0.19306983853604662,-1.8,0.2614711404623364,0.28878283307862895,-0.4511400505460453,0.15534200256603353,-1.8,-0.45242675429697365
41,-0.05923447130111518,0.00011641648015596844,0.4117432549819422,-0.08068494076390369,-0.0216578358351714,0.9936817830618698,0.07494926611945316,-0.5309304458175941,0.05175376412577838,-0.05446426951064533,0.5623684100891455,-0.05760651834866033,-0.017992146035875296,-0.6154763522012581,-0.09793887413764284,-0.05504525550529521,0.6799203384754937,-0.019287434656242088,0.15751104030104018,0.3121170883761166,0.6094006291982207,-0.18120462378180907,-1.8,0.238275091913523,0.32280895997119785,-0.45567493539607745,0.15441218215572936,-1.8,-0.44780155969346264
42,-0.061679106380081276,-0.0010125760435426936,0.4290192488726217,-0.061904791453282725,-0.021746009983837845,0.9945087001678087,0.08153130156843691,-0.4566980737003795,0.07153036159305869,0.00565897727810011,0.47363323740896074,0.2711387750196735,-0.1051314994310253,-0.538669539504586,-0.11450523293004901,-0.10297428219819578,0.5754630416312847,0.25192085608059017,0.19614934347665494,0.33936319168497353,0.6194552259985099,-0.166207135852634,-1.8,0.20727059664090108,0.34297934051802936,-0.459748306973744,0.16537343204640306,-1.8,-0.4244109718232659
43,-0.06367097980710355,-0.0026757467266786614,0.43982217454126177,-0.05360918511869994,-0.022174513065369692,0.9946637605167828,0.08531324490273681,-0.4401881916727343,0.07637895377754925,0.024774184596051657,0.44596759732646873,0.33625763466955594,-0.13679498401341406,-0.5248216326494411,-0.12209092772033808,-0.11707342969131766,0.5400802347219077,0.293462366226047,0.21957442791093815,0.35016514728218856,0.6154630606707432,-0.15303329455441878,-1.8,0.20213560657869234,0.344210595222485,-0.46169415845710626,0.17457862243690722,-1.8,-0.411110314528882
44,-0.06491846494624673,-0.0038694891789712257,0.44582309356339467,-0.05145570534691596,-0.02410094130659368,0.9946646269230279,0.08610304851432855,-0.45165887053015175,0.08123535060434753,0.0271369513624988,0.4425913789469387,0.3740633723869437,-0.14667903445065453,-0.5331610052610017,-0.1209075576627286,-0.11671583118141192,0.5216461438403054,0.3299921526834923,0.22304602427757098,0.3497504612393994,0.604728848518368,-0.14277283617725875,-1.8,0.20955816314005848,0.34294870172744957,-0.4620078652812892,0.17925383665735087,-1.8,-0.39414617907584976
45,-0.06514211588436268,-0.004223139600600923,0.4480448180465237,-0.0510651494288942,-0.023837595731855264,0.9950064386527543,0.08237904213506793,-0.4711829211248455,0.08267675607824646,0.0207328874114417,0.43105203541911674,0.3758918879894825,-0.1479103242669919,-0.5466851282670068,-0.11584996636553747,-0.1145959892951862,0.5046182635146068,0.34182557014767184,0.21854312048787775,0.3464016482421713,0.5990565784640901,-0.13655365165203867,-1.8,0.22626256192985075,0.3432671405956211,-0.45878597552110595,0.16920719227928716,-1.8,-0.3977863644843557
46,-0.064167298176441,-0.004558586574232757,0.4473157085413335,-0.050466292886620426,-0.02413298099399553,0.9952365977478546,0.07984276431774802,-0.4903706885725911,0.08393508511974987,0.012248313011027056,0.4200022233801184,0.36010558595909103,-0.14376089057328936,-0.5595524414735172,-0.11104248577077933,-0.10912405589240072,0.4902106558749054,0.3320183865687729,0.21178857386637184,0.34136826347003313,0.5864901659351042,-0.13020762075887754,-1.8,0.24242629000527458,0.3373260952847569,-0.45588097623858187,0.16122694598716633,-1.8,-0.39475096463059695
47,-0.0628973070739104,-0.004285991053235321,0.44347302343561423,-0.05045268341107382,-0.022040831557680596,0.9954300037995493,0.07802458597452744,-0.5095802686904662,0.08192157414076863,0.012018155094022515,0.4000021857052692,0.34393175901704315,-0.14777929581911692,-0.5688463023528122,-0.10429114812477083,-0.10684666494814625,0.4627983963173268,0.3107835245213796,0.21175473484361806,0.3366035586751739,0.5772297656965278,-0.13357028087318387,-1.8,0.27353107123421816,0.33100203774391956,-0.4514161648377636,0.15793605336013156,-1.8,-0.41008538553545987
48,-0.061906239355498015,-0.0036409648238440243,0.4367741065588364,-0.04840473686198849,-0.01954232823996434,0.9956897447032315,0.07666166675135848,-0.5256520299697385,0.07835852005640402,0.0071742234595934835,0.38967031134209107,0.33446438572378245,-0.14940552471964344,-0.5774214065476041,-0.1003338229763158,-0.09796723538534967,0.4448496029424477,0.2835912371766139,0.20788064529558326,0.33642412462484655,0.5691214836849305,-0.14066896018593456,-1.8,0.3060878005264071,0.3329941288394129,-0.45220985950083414,0.15789973739509777,-1.8,-0.42276451027253137
49,-0.06079491593952791,-0.002660920105504647,0.4264404116158159,-0.048279400828408474,-0.017546030019698778,0.9957123005357075,0.07693016864719672,-0.5576540149180756,0.07465692980617425,-0.006362768031872933,0.4086458382683319,0.3131147294164745,-0.13833780189253647,-0.6061542415502906,-0.0941241458108883,-0.07379949262487306,0.4576486332547622,0.24926003914297545,0.19345925433266317,0.3323205251788119,0.5580487677059739,-0.13825545400203662,-1.8,0.3317943732225616,0.3321627316393211,-0.4462608617494351,0.13513746529297901,-1.8,-0.42514227067697596
